num_point,latitude,longitude,timestamp
0,45.18711185,5.73791382,2015-10-29 18:46:03
1,45.1871034745,5.7377618472,2015-10-29 18:46:09
2,45.1870805281,5.7376285072,2015-10-29 18:46:15
3,45.1869985556,5.7375524937,2015-10-29 18:46:23
4,45.1869082395,5.7375792606,2015-10-29 18:46:30
5,45.1868118903,5.7376059504,2015-10-29 18:46:37
6,45.186719555,5.7376214801,2015-10-29 18:46:45
7,45.1866269731,5.7376813656,2015-10-29 18:46:52
8,45.1865387228,5.7377297157,2015-10-29 18:46:58
9,45.1864480252,5.7377292807,2015-10-29 18:47:03
10,45.1863651857,5.7376590572,2015-10-29 18:47:08
11,45.1863143504,5.7375445284,2015-10-29 18:47:14
12,45.1862803606,5.7374083872,2015-10-29 18:47:20
13,45.1862362864,5.7372731093,2015-10-29 18:47:26
14,45.1861991313,5.737156194,2015-10-29 18:47:32
15,45.1861628499,5.7370383172,2015-10-29 18:47:38
16,45.1861027342,5.7369215285,2015-10-29 18:47:45
17,45.1860499733,5.7367971186,2015-10-29 18:47:51
18,45.1860114075,5.7366657478,2015-10-29 18:47:57
19,45.1859847371,5.7365286477,2015-10-29 18:48:04
20,45.1859416741,5.73639803,2015-10-29 18:48:12
21,45.1858841435,5.7362933417,2015-10-29 18:48:23
22,45.1858894785,5.7361662064,2015-10-29 18:48:29
23,45.1858543219,5.7360336751,2015-10-29 18:48:35
24,45.1857998461,5.7359219358,2015-10-29 18:48:39
25,45.1857343282,5.7358126944,2015-10-29 18:48:43
26,45.1856795968,5.7357047159,2015-10-29 18:48:47
27,45.1856483673,5.7355801336,2015-10-29 18:48:53
28,45.1855791624,5.7354851946,2015-10-29 18:49:01
29,45.185509199,5.7353885365,2015-10-29 18:49:07
30,45.1854536612,5.7352797703,2015-10-29 18:49:13
31,45.1854291235,5.7351501428,2015-10-29 18:49:20
32,45.1853825414,5.7350181444,2015-10-29 18:49:27
33,45.1853099555,5.7349276855,2015-10-29 18:49:33
34,45.185227203,5.7348414082,2015-10-29 18:49:40
