num_point,latitude,longitude,timestamp
0,45.19267625,5.70042525,2015-03-18 14:20:47
1,45.1927792032,5.7003821708,2015-03-18 14:20:57
2,45.1928834474,5.7003355037,2015-03-18 14:21:01
3,45.1929934326,5.7003080331,2015-03-18 14:21:04
4,45.1930992059,5.7002882618,2015-03-18 14:21:07
5,45.1944925155,5.7000388205,2015-03-18 14:21:56
6,45.1945725927,5.7000989525,2015-03-18 14:22:10
7,45.1946686899,5.7001629736,2015-03-18 14:22:18
8,45.1947621663,5.7001500569,2015-03-18 14:22:21
9,45.1948750177,5.7001242405,2015-03-18 14:22:24
10,45.1949845678,5.7000942071,2015-03-18 14:22:27
11,45.1950897179,5.7000494777,2015-03-18 14:22:31
12,45.195196984,5.699998961,2015-03-18 14:22:35
13,45.195293209,5.6999454582,2015-03-18 14:22:39
14,45.1953991797,5.6998969825,2015-03-18 14:22:44
15,45.19550389,5.6998401783,2015-03-18 14:22:49
16,45.195586884,5.6997858097,2015-03-18 14:22:53
17,45.1956712722,5.6997319942,2015-03-18 14:22:57
18,45.1957550625,5.6996733578,2015-03-18 14:23:01
19,45.1958460935,5.6996367614,2015-03-18 14:23:04
20,45.1959411671,5.6996028714,2015-03-18 14:23:07
21,45.1960439039,5.6995489898,2015-03-18 14:23:11
22,45.1961292388,5.6994656949,2015-03-18 14:23:16
23,45.1962144783,5.6993794655,2015-03-18 14:23:21
24,45.1962977126,5.6993248681,2015-03-18 14:23:25
25,45.1963974128,5.6992772656,2015-03-18 14:23:29
26,45.1964948104,5.6992165359,2015-03-18 14:23:33
27,45.1965749783,5.6991423133,2015-03-18 14:23:37
28,45.1966457808,5.6990354726,2015-03-18 14:23:42
29,45.1967092903,5.6989281793,2015-03-18 14:23:47
30,45.196785435,5.6988499719,2015-03-18 14:23:51
31,45.1968559976,5.6987703298,2015-03-18 14:23:55
32,45.1969234542,5.6986670835,2015-03-18 14:24:00
33,45.1969862704,5.6985597258,2015-03-18 14:24:05
34,45.1970712637,5.6984607613,2015-03-18 14:24:10
35,45.1971430506,5.6983785295,2015-03-18 14:24:14
36,45.1972155244,5.6982631423,2015-03-18 14:24:19
37,45.1972856801,5.698143706,2015-03-18 14:24:24
38,45.1973432183,5.6980252333,2015-03-18 14:24:29
39,45.1973971881,5.6979086421,2015-03-18 14:24:34
