num_point,latitude,longitude,timestamp
0,45.18517365,5.7383655,2015-09-19 08:50:25
1,45.1852576074,5.7384256868,2015-09-19 08:50:29
2,45.1853484087,5.7384924637,2015-09-19 08:50:34
3,45.1854210267,5.7386059918,2015-09-19 08:50:39
4,45.1854539183,5.7387268611,2015-09-19 08:50:44
5,45.1854403315,5.7388594416,2015-09-19 08:50:55
6,45.1854556971,5.7389956424,2015-09-19 08:51:03
7,45.1854797397,5.7391236902,2015-09-19 08:51:12
8,45.1855254348,5.7392598618,2015-09-19 08:51:19
9,45.1855806325,5.7393811833,2015-09-19 08:51:25
10,45.1856403422,5.7394824074,2015-09-19 08:51:31
11,45.1857212938,5.7395618445,2015-09-19 08:51:37
12,45.1858254178,5.7396496464,2015-09-19 08:51:44
13,45.1859180338,5.7396902384,2015-09-19 08:51:51
14,45.1860192279,5.7397138901,2015-09-19 08:51:59
15,45.1861062848,5.7397797787,2015-09-19 08:52:06
16,45.1861670738,5.7398841884,2015-09-19 08:52:13
17,45.1862215874,5.7400004558,2015-09-19 08:52:20
18,45.1862882536,5.7401063989,2015-09-19 08:52:27
19,45.1863414618,5.7402245466,2015-09-19 08:52:33
20,45.1863612274,5.740355929,2015-09-19 08:52:39
21,45.1863817954,5.7404907211,2015-09-19 08:52:45
22,45.1863994077,5.7406365891,2015-09-19 08:52:52
23,45.1863975659,5.7407706773,2015-09-19 08:52:58
24,45.1863835758,5.7409105916,2015-09-19 08:53:05
25,45.1863817356,5.7410546723,2015-09-19 08:53:12
26,45.186381155,5.7412007975,2015-09-19 08:53:18
27,45.1863795876,5.741336015,2015-09-19 08:53:24
28,45.1864426745,5.7414509138,2015-09-19 08:53:32
29,45.1865165345,5.7415241661,2015-09-19 08:53:38
30,45.1865672446,5.7416430379,2015-09-19 08:53:47
31,45.186632739,5.7417383274,2015-09-19 08:53:54
32,45.1867215386,5.7416921309,2015-09-19 08:54:01
33,45.1867177997,5.7415535495,2015-09-19 08:54:07
34,45.1866705129,5.741438267,2015-09-19 08:54:12
35,45.1866042888,5.7413312604,2015-09-19 08:54:18
36,45.1865195796,5.7412700332,2015-09-19 08:54:24
37,45.1864557353,5.7411600744,2015-09-19 08:54:30
38,45.1863974097,5.7410600594,2015-09-19 08:54:36
39,45.1863869406,5.7409243239,2015-09-19 08:54:44
40,45.186418322,5.7407973862,2015-09-19 08:54:50
41,45.1864697653,5.7406666059,2015-09-19 08:54:56
42,45.1865132494,5.7405398815,2015-09-19 08:55:02
43,45.1865366755,5.7403958823,2015-09-19 08:55:08
44,45.1865370525,5.7402472876,2015-09-19 08:55:14
45,45.1864929879,5.7401334365,2015-09-19 08:55:20
46,45.1864369645,5.7400171901,2015-09-19 08:55:30
47,45.1863933602,5.7398974873,2015-09-19 08:55:36
48,45.1863663028,5.7397728537,2015-09-19 08:55:41
49,45.1863677197,5.7396371048,2015-09-19 08:55:47
50,45.1863801812,5.7394885878,2015-09-19 08:55:52
51,45.1863947533,5.7393300855,2015-09-19 08:55:56
52,45.1864087096,5.7391970527,2015-09-19 08:55:59
53,45.1864032508,5.7390365346,2015-09-19 08:56:03
54,45.1863783263,5.7388984538,2015-09-19 08:56:07
55,45.1863813149,5.7387698523,2015-09-19 08:56:11
56,45.186452401,5.7386555411,2015-09-19 08:56:16
57,45.1865651051,5.7386407329,2015-09-19 08:56:21
58,45.1866554367,5.7386494932,2015-09-19 08:56:24
59,45.1867643262,5.7386659009,2015-09-19 08:56:27
60,45.1868734214,5.7386645588,2015-09-19 08:56:30
61,45.1869995697,5.7386330395,2015-09-19 08:56:34
62,45.1871113643,5.73857894,2015-09-19 08:56:38
63,45.1872269821,5.7384987464,2015-09-19 08:56:43
64,45.1873111754,5.7384443703,2015-09-19 08:56:47
65,45.1874017787,5.7383833208,2015-09-19 08:56:51
66,45.1874395807,5.7382666677,2015-09-19 08:56:57
67,45.1874110826,5.7381365239,2015-09-19 08:57:03
68,45.1874050521,5.7380004647,2015-09-19 08:57:12
69,45.1873302446,5.7378901314,2015-09-19 08:57:18
70,45.1872702566,5.7377855299,2015-09-19 08:57:23
71,45.1872194979,5.7376586038,2015-09-19 08:57:30
72,45.1871487609,5.7375520246,2015-09-19 08:57:36
73,45.1870829555,5.7374637643,2015-09-19 08:57:41
74,45.1869854753,5.7374102197,2015-09-19 08:57:47
75,45.1868850991,5.7374335952,2015-09-19 08:57:53
76,45.1867945974,5.7374898189,2015-09-19 08:57:59
