num_point,latitude,longitude,timestamp
0,45.1849517609,5.739941939,2015-09-16 08:38:51
1,45.1850337955,5.7398892721,2015-09-16 08:39:17
2,45.1851213526,5.7398366962,2015-09-16 08:39:26
3,45.185200109,5.7397602061,2015-09-16 08:39:37
4,45.1852769094,5.7396873582,2015-09-16 08:39:45
5,45.1853640759,5.7396180276,2015-09-16 08:39:51
6,45.1854531501,5.7395599924,2015-09-16 08:39:58
7,45.1855460494,5.7395353979,2015-09-16 08:40:06
8,45.1856295113,5.7394662322,2015-09-16 08:40:16
9,45.1856593827,5.7393314458,2015-09-16 08:40:26
10,45.1856249102,5.7392048565,2015-09-16 08:40:35
11,45.1855844302,5.7390856558,2015-09-16 08:40:41
12,45.1855517906,5.7389621179,2015-09-16 08:40:47
13,45.1855113283,5.7388482294,2015-09-16 08:40:56
14,45.1854550109,5.7387288485,2015-09-16 08:41:03
15,45.1854110884,5.738580854,2015-09-16 08:41:08
16,45.1854041726,5.7384476596,2015-09-16 08:41:12
17,45.1854004868,5.7382888628,2015-09-16 08:41:17
18,45.1853843782,5.738143001,2015-09-16 08:41:22
19,45.185356104,5.7380199968,2015-09-16 08:41:26
20,45.1853284279,5.7378831744,2015-09-16 08:41:32
21,45.1853067959,5.7377395109,2015-09-16 08:41:38
22,45.1852888739,5.7375806126,2015-09-16 08:41:43
23,45.1852699944,5.7374522478,2015-09-16 08:41:47
24,45.1852385649,5.7373150948,2015-09-16 08:41:53
25,45.1851881681,5.7371987598,2015-09-16 08:42:00
26,45.1851465006,5.7370781016,2015-09-16 08:42:10
27,45.185165601,5.7369508777,2015-09-16 08:42:20
28,45.1851831561,5.73680523,2015-09-16 08:42:25
29,45.1852107431,5.7366678476,2015-09-16 08:42:33
30,45.1852646696,5.7365476826,2015-09-16 08:42:40
31,45.1852949437,5.7364255001,2015-09-16 08:42:52
32,45.1853423508,5.7363066762,2015-09-16 08:43:02
33,45.185380751,5.7361781478,2015-09-16 08:43:11
34,45.1854031625,5.7360541007,2015-09-16 08:43:19
35,45.1853832016,5.7359263814,2015-09-16 08:43:26
36,45.1853294991,5.7357880086,2015-09-16 08:43:32
37,45.1853402419,5.7356578149,2015-09-16 08:49:54
38,45.1852829767,5.7355531059,2015-09-16 08:50:01
39,45.1852249572,5.7354372325,2015-09-16 08:50:09
40,45.1851380757,5.7353801657,2015-09-16 08:50:24
41,45.1850790066,5.7352695862,2015-09-16 08:50:36
42,45.1850204953,5.7351604584,2015-09-16 08:50:48
43,45.1849473374,5.7350752202,2015-09-16 08:50:56
44,45.184872077,5.734975874,2015-09-16 08:51:03
45,45.1848158717,5.7348718867,2015-09-16 08:51:08
46,45.1847621613,5.7347690042,2015-09-16 08:51:15
47,45.1847094312,5.7346538029,2015-09-16 08:51:22
48,45.1846591584,5.7345371407,2015-09-16 08:51:28
49,45.1846008479,5.734640459,2015-09-16 08:51:45
50,45.1845479368,5.7347495568,2015-09-16 08:51:58
51,45.1844867792,5.734846745,2015-09-16 08:52:17
52,45.1844437541,5.7349667099,2015-09-16 08:52:22
53,45.1844206368,5.7350898745,2015-09-16 08:52:29
54,45.1844049236,5.7352212898,2015-09-16 08:52:39
55,45.1843927795,5.7353583589,2015-09-16 08:52:54
56,45.1843576944,5.7354790898,2015-09-16 08:53:01
57,45.1843212344,5.7355966202,2015-09-16 08:53:07
58,45.1843087195,5.7357309663,2015-09-16 08:53:16
59,45.1843092604,5.7358657065,2015-09-16 08:53:28
