num_point,latitude,longitude,timestamp
0,45.1843867463,5.7363661075,2015-10-17 14:16:42
1,45.1843222123,5.7362725122,2015-10-17 14:16:52
2,45.1842365789,5.7362299108,2015-10-17 14:17:02
3,45.1841422206,5.7362451599,2015-10-17 14:17:09
4,45.1840500347,5.736294579,2015-10-17 14:17:16
5,45.1839567102,5.7363381357,2015-10-17 14:17:23
6,45.1838950237,5.736436207,2015-10-17 14:17:30
7,45.1838559697,5.7365599172,2015-10-17 14:17:38
8,45.1838400641,5.7367088159,2015-10-17 14:17:45
9,45.1838472846,5.7368410811,2015-10-17 14:17:52
10,45.1838841655,5.7369681814,2015-10-17 14:18:04
11,45.1839475292,5.7370668662,2015-10-17 14:18:11
12,45.1839390412,5.7371992382,2015-10-17 14:18:18
13,45.1838499474,5.7372873913,2015-10-17 14:18:24
14,45.1837691431,5.7373709722,2015-10-17 14:18:30
15,45.1837636908,5.7375085276,2015-10-17 14:18:37
16,45.1838263677,5.7376158037,2015-10-17 14:18:44
17,45.1839019701,5.7377017387,2015-10-17 14:18:51
18,45.1839539896,5.7378214343,2015-10-17 14:19:02
19,45.1839848629,5.7379425233,2015-10-17 14:19:10
20,45.184041287,5.7380427818,2015-10-17 14:19:18
21,45.1840852779,5.7381674815,2015-10-17 14:19:24
22,45.1841126441,5.7382953382,2015-10-17 14:19:30
23,45.1841511434,5.7384204107,2015-10-17 14:19:39
24,45.184223613,5.7385204555,2015-10-17 14:19:47
25,45.1843189432,5.7384898637,2015-10-17 14:19:55
26,45.18439288,5.7384123969,2015-10-17 14:20:03
27,45.1844930445,5.7384188026,2015-10-17 14:20:11
28,45.1845621114,5.7385029937,2015-10-17 14:20:18
29,45.184656293,5.7385386077,2015-10-17 14:20:27
30,45.1847557772,5.7385120761,2015-10-17 14:20:33
31,45.1848472154,5.7384830124,2015-10-17 14:20:38
32,45.1849404034,5.7384443357,2015-10-17 14:20:43
33,45.1850273335,5.7383973628,2015-10-17 14:20:55
34,45.1850992841,5.7383150163,2015-10-17 14:21:04
35,45.1851909394,5.738277669,2015-10-17 14:21:12
36,45.1852594987,5.7383946011,2015-10-17 14:21:25
37,45.1852817085,5.7385306128,2015-10-17 14:21:29
38,45.1853437245,5.7386546715,2015-10-17 14:21:34
39,45.1854253835,5.7387305305,2015-10-17 14:21:42
40,45.1854641616,5.7388583348,2015-10-17 14:21:51
41,45.1855260294,5.7389667976,2015-10-17 14:22:00
42,45.185569904,5.7390907931,2015-10-17 14:22:08
43,45.1856206174,5.7392022946,2015-10-17 14:22:14
44,45.1856857837,5.7393156256,2015-10-17 14:22:20
45,45.1857760459,5.7393802171,2015-10-17 14:22:25
46,45.1858764299,5.7393998304,2015-10-17 14:22:30
47,45.1859673968,5.7394076568,2015-10-17 14:22:36
48,45.1860507302,5.7394672886,2015-10-17 14:22:47
49,45.1861245721,5.7395428587,2015-10-17 14:22:53
50,45.186169827,5.7396590493,2015-10-17 14:23:05
51,45.1862589628,5.7397315906,2015-10-17 14:23:16
52,45.1863523302,5.7397702111,2015-10-17 14:23:21
53,45.1864435585,5.7398214734,2015-10-17 14:23:27
54,45.1865177248,5.7399236293,2015-10-17 14:23:34
55,45.1865278105,5.7400506777,2015-10-17 14:23:42
56,45.1866113018,5.7401244882,2015-10-17 14:23:52
57,45.1866880187,5.7402036048,2015-10-17 14:24:00
58,45.1867547322,5.7402953468,2015-10-17 14:24:06
59,45.1868077669,5.7404032184,2015-10-17 14:24:12
60,45.1868564507,5.7405313145,2015-10-17 14:24:22
61,45.186894918,5.740648477,2015-10-17 14:24:26
62,45.1869262353,5.7407720801,2015-10-17 14:24:31
63,45.186956749,5.7409083728,2015-10-17 14:24:39
64,45.1870246314,5.741024271,2015-10-17 14:24:46
65,45.1870836907,5.7411291471,2015-10-17 14:24:55
66,45.187147022,5.7412397487,2015-10-17 14:25:02
67,45.1872150718,5.7413283066,2015-10-17 14:25:07
68,45.1873090067,5.7414048021,2015-10-17 14:25:12
69,45.1874096547,5.7414690285,2015-10-17 14:25:17
70,45.1875090382,5.7415145609,2015-10-17 14:25:23
71,45.1876189996,5.741512583,2015-10-17 14:25:29
72,45.1877199141,5.7414785817,2015-10-17 14:25:33
73,45.1878162809,5.7414064369,2015-10-17 14:25:37
74,45.1879130141,5.7413123171,2015-10-17 14:25:41
75,45.1880075836,5.7412342717,2015-10-17 14:25:45
76,45.1880968454,5.7411441543,2015-10-17 14:25:50
77,45.18817277,5.7410380878,2015-10-17 14:25:56
78,45.1882483591,5.7409154066,2015-10-17 14:26:01
79,45.1883053317,5.7408129755,2015-10-17 14:26:05
80,45.1883543418,5.7406794235,2015-10-17 14:26:10
81,45.1883547619,5.740535585,2015-10-17 14:26:15
82,45.1883401917,5.7403985068,2015-10-17 14:26:20
83,45.1883010597,5.7402595495,2015-10-17 14:26:25
84,45.1882439586,5.7401412914,2015-10-17 14:26:30
85,45.1882049415,5.7400263417,2015-10-17 14:26:35
86,45.1881625487,5.7398926318,2015-10-17 14:26:41
87,45.1881220368,5.7397592834,2015-10-17 14:26:45
88,45.1880750149,5.7396494618,2015-10-17 14:26:48
89,45.1880174687,5.7395320778,2015-10-17 14:26:52
90,45.18798741,5.739406362,2015-10-17 14:26:56
91,45.1879527406,5.7392657934,2015-10-17 14:27:01
92,45.1878890764,5.7391489097,2015-10-17 14:27:06
93,45.1878378945,5.7390270045,2015-10-17 14:27:11
94,45.1878037703,5.7389067617,2015-10-17 14:27:16
95,45.1877364735,5.738779427,2015-10-17 14:27:23
96,45.1876543624,5.7387108475,2015-10-17 14:27:28
97,45.187561582,5.7386613037,2015-10-17 14:27:33
98,45.1874569992,5.7386786766,2015-10-17 14:27:38
99,45.1873674579,5.7387149374,2015-10-17 14:27:42
100,45.187274476,5.7387735168,2015-10-17 14:27:47
101,45.1871946852,5.738847652,2015-10-17 14:27:53
102,45.1871107175,5.7389124198,2015-10-17 14:27:59
103,45.1870193776,5.7389714847,2015-10-17 14:28:04
104,45.1869242304,5.7390352489,2015-10-17 14:28:08
105,45.1868346271,5.7390882523,2015-10-17 14:28:12
106,45.1867431638,5.7391478393,2015-10-17 14:28:17
107,45.1866653685,5.739213532,2015-10-17 14:28:22
108,45.1865916177,5.7392980455,2015-10-17 14:28:27
109,45.1865179462,5.7394003791,2015-10-17 14:28:32
110,45.1864803338,5.7395278888,2015-10-17 14:28:37
111,45.1864891041,5.7396655489,2015-10-17 14:28:41
112,45.1865243857,5.739810287,2015-10-17 14:28:45
113,45.1865568464,5.7399375325,2015-10-17 14:28:49
114,45.1866192614,5.7400573987,2015-10-17 14:28:53
115,45.1866864431,5.7401740739,2015-10-17 14:28:58
116,45.1867473505,5.7403010194,2015-10-17 14:29:03
117,45.1868110048,5.7404200789,2015-10-17 14:29:08
118,45.1868682221,5.7405413605,2015-10-17 14:29:13
119,45.1869219272,5.7406732448,2015-10-17 14:29:18
120,45.1869786744,5.7408068045,2015-10-17 14:29:23
121,45.1870235796,5.7409174947,2015-10-17 14:29:27
122,45.1870679499,5.7410355465,2015-10-17 14:29:32
123,45.1871246617,5.7411446402,2015-10-17 14:29:37
124,45.187171003,5.7412811242,2015-10-17 14:29:42
125,45.1872272538,5.7414076931,2015-10-17 14:29:47
126,45.1873047948,5.7414792757,2015-10-17 14:29:52
127,45.187398842,5.7415162243,2015-10-17 14:29:57
128,45.187492573,5.7415197819,2015-10-17 14:30:02
129,45.1875845213,5.7415062509,2015-10-17 14:30:07
130,45.187672029,5.7414622678,2015-10-17 14:30:12
131,45.1877520595,5.7413763257,2015-10-17 14:30:17
132,45.187823241,5.7412878815,2015-10-17 14:30:22
133,45.1879047272,5.7412308736,2015-10-17 14:30:27
134,45.1879972249,5.741159909,2015-10-17 14:30:31
135,45.188094977,5.7410844902,2015-10-17 14:30:35
136,45.1881751272,5.741011659,2015-10-17 14:30:39
137,45.1882477788,5.7409260614,2015-10-17 14:30:44
138,45.1883130942,5.7408268219,2015-10-17 14:30:50
139,45.1883475147,5.7407055227,2015-10-17 14:30:55
140,45.1883589837,5.7405766543,2015-10-17 14:30:59
141,45.1883565043,5.7404492244,2015-10-17 14:31:03
142,45.1883270524,5.7403123975,2015-10-17 14:31:08
143,45.1882727765,5.7401980865,2015-10-17 14:31:13
144,45.1882006952,5.7401034938,2015-10-17 14:31:18
145,45.1881322296,5.7399890557,2015-10-17 14:31:23
146,45.1880750252,5.7398780938,2015-10-17 14:31:28
147,45.1880112988,5.7397773683,2015-10-17 14:31:34
148,45.1879702493,5.7396437527,2015-10-17 14:31:39
149,45.1879423796,5.739499244,2015-10-17 14:31:44
150,45.187888813,5.7393927455,2015-10-17 14:31:48
151,45.1878487541,5.739270429,2015-10-17 14:31:53
152,45.1877778774,5.7391673082,2015-10-17 14:32:00
153,45.1877339422,5.7390403072,2015-10-17 14:32:05
154,45.187701429,5.73890064,2015-10-17 14:32:10
155,45.1876258994,5.7388026006,2015-10-17 14:32:16
156,45.1875407993,5.7387519998,2015-10-17 14:32:22
157,45.1874434787,5.7387274016,2015-10-17 14:32:28
158,45.1873399318,5.7387474325,2015-10-17 14:32:33
159,45.1872519853,5.7387765478,2015-10-17 14:32:38
160,45.187154625,5.7388108043,2015-10-17 14:32:43
161,45.1870517261,5.7388477414,2015-10-17 14:32:48
162,45.1869647774,5.7388880862,2015-10-17 14:32:52
163,45.1868773866,5.7389533069,2015-10-17 14:32:57
164,45.186796806,5.7390430471,2015-10-17 14:33:03
165,45.186719927,5.7391229368,2015-10-17 14:33:08
166,45.1866340385,5.7392051897,2015-10-17 14:33:13
167,45.1865846742,5.7393204244,2015-10-17 14:33:19
168,45.1865668104,5.7394593856,2015-10-17 14:33:24
169,45.1865607948,5.7396055675,2015-10-17 14:33:29
170,45.1865875346,5.7397440466,2015-10-17 14:33:34
171,45.1866348686,5.7398712922,2015-10-17 14:33:39
172,45.1866977832,5.7399991901,2015-10-17 14:33:44
173,45.1867320413,5.7401331733,2015-10-17 14:33:49
174,45.1867546242,5.7402606474,2015-10-17 14:33:53
175,45.1868054536,5.7403926665,2015-10-17 14:33:58
