num_point,latitude,longitude,timestamp
0,45.1819093,5.73409021,2016-04-07 14:29:06
1,45.1819100278,5.7339541788,2016-04-07 14:29:11
2,45.1819525951,5.733822535,2016-04-07 14:29:17
3,45.1819938999,5.7337020479,2016-04-07 14:29:20
4,45.1820353003,5.7335697886,2016-04-07 14:29:23
5,45.1820141558,5.7334204738,2016-04-07 14:29:27
6,45.1818986335,5.7333548376,2016-04-07 14:29:30
7,45.1817815133,5.7333595305,2016-04-07 14:29:33
8,45.1816782318,5.7333913928,2016-04-07 14:29:36
9,45.1815766612,5.7334011287,2016-04-07 14:29:39
10,45.1814656851,5.7333985997,2016-04-07 14:29:43
11,45.181353499,5.733409326,2016-04-07 14:29:47
12,45.1812535317,5.733377949,2016-04-07 14:29:50
13,45.1812365792,5.7335072186,2016-04-07 14:30:01
14,45.1812053516,5.7336624876,2016-04-07 14:30:05
15,45.1811801298,5.7338224752,2016-04-07 14:30:08
16,45.1811604895,5.7339977869,2016-04-07 14:30:11
17,45.1811662878,5.7341376695,2016-04-07 14:30:14
18,45.1811812219,5.7342884265,2016-04-07 14:30:18
19,45.1812015481,5.7344247888,2016-04-07 14:30:22
20,45.1811770611,5.734554596,2016-04-07 14:30:27
21,45.1811352572,5.7347039775,2016-04-07 14:30:31
22,45.1811194745,5.7348607523,2016-04-07 14:30:34
23,45.1810269604,5.7349430873,2016-04-07 14:31:11
24,45.1809238077,5.7350321308,2016-04-07 14:31:14
25,45.1808404561,5.735119186,2016-04-07 14:31:17
26,45.1807835613,5.7352211415,2016-04-07 14:31:21
27,45.1807325012,5.7353323574,2016-04-07 14:31:24
28,45.1806996318,5.7354798766,2016-04-07 14:31:28
29,45.1806943056,5.7356117254,2016-04-07 14:31:33
30,45.1806846119,5.7357440252,2016-04-07 14:31:38
31,45.180672136,5.7359042063,2016-04-07 14:31:43
32,45.1806811228,5.7360770854,2016-04-07 14:31:47
33,45.1806852674,5.7362343765,2016-04-07 14:31:50
34,45.180676604,5.7363811064,2016-04-07 14:31:53
35,45.1806542068,5.7365376476,2016-04-07 14:31:57
36,45.1806267204,5.7366732917,2016-04-07 14:32:01
37,45.1806186949,5.736807477,2016-04-07 14:32:07
38,45.1806899273,5.7369098235,2016-04-07 14:32:13
39,45.1807424858,5.7370398152,2016-04-07 14:32:18
40,45.1808083983,5.7371264299,2016-04-07 14:32:23
41,45.1808573054,5.7372480317,2016-04-07 14:32:28
42,45.1808547848,5.7373898512,2016-04-07 14:32:32
43,45.180840357,5.7375172898,2016-04-07 14:32:35
44,45.1808264993,5.7376488174,2016-04-07 14:32:38
45,45.1808107365,5.7378062819,2016-04-07 14:32:41
46,45.1808060065,5.7379360575,2016-04-07 14:32:43
47,45.1807981994,5.7380815209,2016-04-07 14:32:45
48,45.1807838252,5.7382124433,2016-04-07 14:32:47
49,45.1807641479,5.7383665798,2016-04-07 14:32:50
50,45.1807588684,5.7385088417,2016-04-07 14:32:54
51,45.180718068,5.7386641457,2016-04-07 14:33:04
52,45.1807710358,5.7387959505,2016-04-07 14:33:08
53,45.1808001966,5.7389716467,2016-04-07 14:33:12
54,45.1808035178,5.7391557506,2016-04-07 14:33:15
55,45.1807903008,5.7392851705,2016-04-07 14:33:17
56,45.1807635835,5.7394672032,2016-04-07 14:33:20
57,45.1807314243,5.7396095751,2016-04-07 14:33:23
58,45.1806937061,5.7397438094,2016-04-07 14:33:27
59,45.180653954,5.7398719293,2016-04-07 14:33:31
60,45.1806330019,5.7400660357,2016-04-07 14:33:36
61,45.1806441988,5.7402287609,2016-04-07 14:33:39
62,45.1806391525,5.7404089089,2016-04-07 14:33:42
63,45.1806265261,5.7405729988,2016-04-07 14:33:45
64,45.1806162738,5.7407222347,2016-04-07 14:33:48
65,45.180621803,5.7408690759,2016-04-07 14:33:51
66,45.1806464875,5.7410038171,2016-04-07 14:33:54
67,45.1807034724,5.7411492412,2016-04-07 14:33:58
68,45.1807974853,5.7412021828,2016-04-07 14:34:03
69,45.1808886088,5.7411297406,2016-04-07 14:34:07
70,45.1809851396,5.7410327218,2016-04-07 14:34:11
71,45.1810761021,5.7409778322,2016-04-07 14:34:15
72,45.1811656384,5.7409937443,2016-04-07 14:34:19
73,45.1812684518,5.7409528051,2016-04-07 14:34:25
74,45.1813694862,5.7409056437,2016-04-07 14:34:31
75,45.1814770184,5.7409166388,2016-04-07 14:34:36
76,45.1815715155,5.7409395319,2016-04-07 14:34:39
77,45.1816781434,5.7409372953,2016-04-07 14:34:42
78,45.18178494,5.7409199798,2016-04-07 14:34:45
79,45.18188805,5.7408833988,2016-04-07 14:34:48
80,45.1819889033,5.7408283486,2016-04-07 14:34:51
81,45.1820861058,5.7407621986,2016-04-07 14:34:54
82,45.1822066544,5.7407276463,2016-04-07 14:34:57
83,45.1822984315,5.7407230982,2016-04-07 14:34:59
84,45.1824131063,5.7407426883,2016-04-07 14:35:02
85,45.182501899,5.7407902235,2016-04-07 14:35:05
86,45.1825997466,5.7408547917,2016-04-07 14:35:09
87,45.1826738903,5.7409370192,2016-04-07 14:35:13
88,45.1827509202,5.7410213146,2016-04-07 14:35:18
89,45.1828452918,5.7410280277,2016-04-07 14:35:23
90,45.1829359415,5.7410489031,2016-04-07 14:35:27
91,45.1830349402,5.7411038131,2016-04-07 14:35:31
92,45.1831567602,5.7411341443,2016-04-07 14:35:35
93,45.183265081,5.741124174,2016-04-07 14:35:38
94,45.1833657462,5.7411323806,2016-04-07 14:35:42
95,45.1834707963,5.7411271335,2016-04-07 14:35:47
96,45.1835573776,5.7410879245,2016-04-07 14:35:50
97,45.183648852,5.7410497766,2016-04-07 14:35:53
98,45.1837386232,5.741030879,2016-04-07 14:35:56
99,45.1838531834,5.7410092447,2016-04-07 14:36:00
100,45.1839581619,5.7409946949,2016-04-07 14:36:04
101,45.1840582318,5.7409993393,2016-04-07 14:36:09
102,45.1841610995,5.7409376254,2016-04-07 14:36:13
103,45.1842499554,5.7408449755,2016-04-07 14:36:17
104,45.1843276155,5.7407742417,2016-04-07 14:36:23
105,45.1844201791,5.7407274802,2016-04-07 14:36:31
106,45.1845288809,5.7406934381,2016-04-07 14:36:37
107,45.1846384536,5.7407322187,2016-04-07 14:36:41
108,45.1847283157,5.7408347111,2016-04-07 14:36:45
109,45.1847942983,5.7409592525,2016-04-07 14:36:49
110,45.1848500071,5.7410869855,2016-04-07 14:36:53
111,45.1849110011,5.7411961993,2016-04-07 14:36:57
112,45.1849662072,5.7413083034,2016-04-07 14:37:01
113,45.1850164388,5.7414256193,2016-04-07 14:37:05
114,45.1850770187,5.7415251547,2016-04-07 14:37:09
115,45.185132696,5.7416260732,2016-04-07 14:37:13
116,45.1851975327,5.7417428101,2016-04-07 14:37:17
117,45.1852700217,5.7418580757,2016-04-07 14:37:21
118,45.185343937,5.7419672381,2016-04-07 14:37:25
119,45.1854334639,5.7420640471,2016-04-07 14:37:29
120,45.1855324229,5.7421475365,2016-04-07 14:37:33
121,45.1856015154,5.7422612855,2016-04-07 14:37:37
122,45.1856497405,5.7423919309,2016-04-07 14:37:41
123,45.1856671093,5.7425308215,2016-04-07 14:37:46
124,45.1857236828,5.7426506837,2016-04-07 14:37:53
125,45.1858430599,5.7426945826,2016-04-07 14:37:57
126,45.1859496249,5.742689544,2016-04-07 14:38:00
127,45.1860518427,5.7426748645,2016-04-07 14:38:03
128,45.1861577363,5.7426452731,2016-04-07 14:38:07
129,45.1862350138,5.7425716869,2016-04-07 14:38:13
130,45.186329136,5.7425154482,2016-04-07 14:38:28
131,45.1864299088,5.7425467977,2016-04-07 14:38:33
132,45.1865371144,5.7425774062,2016-04-07 14:38:37
133,45.1866487287,5.7425817064,2016-04-07 14:38:41
134,45.1867343975,5.74254084,2016-04-07 14:38:45
135,45.1868188518,5.7424326608,2016-04-07 14:38:50
136,45.186893821,5.7423231245,2016-04-07 14:38:54
137,45.1869791354,5.7422159717,2016-04-07 14:38:58
138,45.1870637449,5.742142999,2016-04-07 14:39:02
139,45.1871507732,5.7420750169,2016-04-07 14:39:09
140,45.1872182325,5.741981285,2016-04-07 14:39:18
141,45.1872944789,5.7419111991,2016-04-07 14:39:26
142,45.1873854655,5.7419633661,2016-04-07 14:39:32
143,45.1874096876,5.7420996788,2016-04-07 14:40:35
144,45.1874381011,5.7422217683,2016-04-07 14:40:40
145,45.1875188061,5.7423085637,2016-04-07 14:40:45
146,45.1876139884,5.7423485177,2016-04-07 14:40:49
147,45.1877081265,5.7423781492,2016-04-07 14:40:52
148,45.1878177015,5.7424193542,2016-04-07 14:40:55
149,45.1879259837,5.7424597628,2016-04-07 14:40:58
150,45.1880478381,5.7424810556,2016-04-07 14:41:01
151,45.1881682453,5.7424908354,2016-04-07 14:41:04
152,45.1882859796,5.7424907131,2016-04-07 14:41:07
153,45.1883920269,5.7424986513,2016-04-07 14:41:10
154,45.1884818648,5.7425304511,2016-04-07 14:41:13
155,45.1885884487,5.7426076818,2016-04-07 14:41:17
156,45.1886861628,5.7426838394,2016-04-07 14:41:21
157,45.1887717812,5.7427571007,2016-04-07 14:41:25
158,45.1888657931,5.7428138624,2016-04-07 14:41:29
159,45.1889518087,5.7428828721,2016-04-07 14:41:33
160,45.1890349166,5.7429805203,2016-04-07 14:41:37
161,45.1891364117,5.7430396399,2016-04-07 14:41:40
162,45.1892506971,5.7430785162,2016-04-07 14:41:43
163,45.1893487196,5.7430601895,2016-04-07 14:41:46
164,45.1894259264,5.7429449792,2016-04-07 14:41:50
165,45.1894571597,5.7428219313,2016-04-07 14:41:53
166,45.1894793902,5.7426928184,2016-04-07 14:41:56
167,45.1895181534,5.7425371098,2016-04-07 14:42:00
168,45.18958365,5.7424214531,2016-04-07 14:42:05
169,45.1896452875,5.7423008582,2016-04-07 14:42:12
170,45.1897022835,5.7421988164,2016-04-07 14:42:15
171,45.1898074762,5.7420942391,2016-04-07 14:42:18
172,45.1899130852,5.7419897175,2016-04-07 14:42:21
173,45.1900024756,5.7419011351,2016-04-07 14:42:24
174,45.1901019254,5.741831007,2016-04-07 14:42:28
175,45.1901869903,5.7417617382,2016-04-07 14:42:33
176,45.1902504067,5.7416351618,2016-04-07 14:42:38
177,45.1902809492,5.7414973035,2016-04-07 14:42:42
178,45.1902800218,5.7413650455,2016-04-07 14:42:46
179,45.1902763928,5.7412119501,2016-04-07 14:42:51
180,45.1903089752,5.7410732365,2016-04-07 14:42:55
181,45.1903595026,5.7409438841,2016-04-07 14:42:59
182,45.190393652,5.740817924,2016-04-07 14:43:03
183,45.1904144379,5.7406878952,2016-04-07 14:43:07
184,45.1904490675,5.7405573744,2016-04-07 14:43:12
185,45.1904966878,5.7404218929,2016-04-07 14:43:17
186,45.1905640436,5.7402820007,2016-04-07 14:43:21
187,45.1906408705,5.7401629963,2016-04-07 14:43:25
188,45.1907242995,5.7400425572,2016-04-07 14:43:29
189,45.1907938032,5.7399421578,2016-04-07 14:43:32
190,45.1908597948,5.7398326818,2016-04-07 14:43:35
191,45.1909204796,5.7397293193,2016-04-07 14:43:38
192,45.1909920373,5.7396153405,2016-04-07 14:43:42
193,45.1910392989,5.7394972204,2016-04-07 14:43:46
194,45.1910701106,5.7393468969,2016-04-07 14:43:51
195,45.191122528,5.7392142581,2016-04-07 14:43:55
196,45.1911386502,5.7390581848,2016-04-07 14:43:59
197,45.1910981736,5.7389143419,2016-04-07 14:44:03
198,45.1910386037,5.7387792952,2016-04-07 14:44:07
199,45.1909960743,5.7386427201,2016-04-07 14:44:11
200,45.1909638889,5.738511175,2016-04-07 14:44:15
201,45.1909415007,5.7383810904,2016-04-07 14:44:19
202,45.1909103933,5.7382341831,2016-04-07 14:44:24
203,45.1908702147,5.738096179,2016-04-07 14:44:29
204,45.1908235146,5.7379620351,2016-04-07 14:44:33
205,45.1907631983,5.7378656412,2016-04-07 14:44:37
206,45.1907085816,5.7377596815,2016-04-07 14:44:42
207,45.190667191,5.7376286655,2016-04-07 14:44:50
208,45.1906201945,5.7375040875,2016-04-07 14:44:55
209,45.1905820488,5.7373582928,2016-04-07 14:45:00
210,45.1905287192,5.7372013402,2016-04-07 14:45:04
211,45.1904848016,5.7370554634,2016-04-07 14:45:07
212,45.1904347195,5.7369124799,2016-04-07 14:45:10
213,45.1903662527,5.7367672399,2016-04-07 14:45:13
214,45.1902991338,5.7366213792,2016-04-07 14:45:16
215,45.1902496146,5.7364814715,2016-04-07 14:45:19
216,45.1902040426,5.7363629393,2016-04-07 14:45:22
217,45.1901479183,5.7362373272,2016-04-07 14:45:26
218,45.1900975996,5.7361197237,2016-04-07 14:45:29
219,45.1900637483,5.7359920286,2016-04-07 14:45:32
220,45.1900349356,5.7358702086,2016-04-07 14:45:35
221,45.189999661,5.7357263112,2016-04-07 14:45:39
222,45.1899682919,5.735597213,2016-04-07 14:45:43
223,45.1899179641,5.7354800679,2016-04-07 14:45:47
224,45.1898649213,5.7353712463,2016-04-07 14:45:53
225,45.1898594513,5.7352039069,2016-04-07 14:45:59
226,45.1898681869,5.7350633746,2016-04-07 14:46:02
227,45.1898844887,5.7349104785,2016-04-07 14:46:05
228,45.1898996295,5.7347621768,2016-04-07 14:46:08
229,45.1899206892,5.734622859,2016-04-07 14:46:11
230,45.1899194491,5.7344669257,2016-04-07 14:46:15
231,45.1898970365,5.7343313722,2016-04-07 14:46:19
232,45.1898766686,5.7342008804,2016-04-07 14:46:23
233,45.189826245,5.7340905021,2016-04-07 14:46:26
234,45.1897045605,5.7340148207,2016-04-07 14:46:29
235,45.1896113617,5.7339550551,2016-04-07 14:46:31
236,45.1895266663,5.7338841355,2016-04-07 14:46:33
237,45.1894574555,5.7338024557,2016-04-07 14:46:35
238,45.1893844095,5.7336666077,2016-04-07 14:46:38
239,45.1893435577,5.7335236549,2016-04-07 14:46:41
240,45.1893315915,5.733365982,2016-04-07 14:46:45
241,45.1893242899,5.7332141552,2016-04-07 14:46:50
242,45.1892974135,5.7330834816,2016-04-07 14:46:54
243,45.1892275525,5.7329796668,2016-04-07 14:46:57
244,45.1891071673,5.7329483126,2016-04-07 14:47:00
245,45.1889840595,5.7330161036,2016-04-07 14:47:03
246,45.1888667155,5.7331524287,2016-04-07 14:47:07
247,45.1888093595,5.7332949144,2016-04-07 14:47:10
248,45.188756978,5.7334078278,2016-04-07 14:47:13
249,45.1886962328,5.7335221052,2016-04-07 14:47:18
250,45.1886027538,5.7335793626,2016-04-07 14:47:25
251,45.1885116964,5.7336489067,2016-04-07 14:47:30
252,45.188414084,5.7337273931,2016-04-07 14:47:34
253,45.1883029708,5.7337552237,2016-04-07 14:47:38
254,45.1882158277,5.7337223464,2016-04-07 14:47:41
255,45.1881299935,5.7336555167,2016-04-07 14:47:44
256,45.1880251835,5.7336248929,2016-04-07 14:47:48
257,45.1879614658,5.7337322482,2016-04-07 14:47:52
258,45.1879066446,5.7338519615,2016-04-07 14:47:55
259,45.1878388799,5.7339647466,2016-04-07 14:47:58
260,45.1877755846,5.7340572717,2016-04-07 14:48:01
261,45.1876931388,5.7341491593,2016-04-07 14:48:05
262,45.1876066006,5.7342229666,2016-04-07 14:48:08
263,45.1875034199,5.7342932672,2016-04-07 14:48:11
264,45.1873837537,5.7343496728,2016-04-07 14:48:14
