num_point,latitude,longitude,timestamp
0,45.18647649,5.73777708,2016-03-15 17:57:26
1,45.1864361281,5.7376610081,2016-03-15 17:57:33
2,45.1863978397,5.7375300917,2016-03-15 17:57:41
3,45.1863450799,5.7374046332,2016-03-15 17:57:49
4,45.1862873172,5.7372752625,2016-03-15 17:57:54
5,45.1862401783,5.7371486947,2016-03-15 17:57:59
6,45.1861869037,5.7370447178,2016-03-15 17:58:07
7,45.1861051522,5.7369726129,2016-03-15 17:58:15
8,45.1860889157,5.7368374759,2016-03-15 17:58:24
9,45.1860859137,5.7366954869,2016-03-15 17:58:31
10,45.186051166,5.7365758258,2016-03-15 17:58:37
11,45.1859873903,5.7364600219,2016-03-15 17:58:43
12,45.185924976,5.7363557189,2016-03-15 17:58:50
13,45.1858757377,5.736240569,2016-03-15 17:58:57
14,45.1858307614,5.7361103552,2016-03-15 17:59:05
15,45.1857869536,5.7359979821,2016-03-15 17:59:11
16,45.1857402815,5.7358864242,2016-03-15 17:59:17
17,45.1857016897,5.735769405,2016-03-15 17:59:24
18,45.1856646621,5.7356451871,2016-03-15 17:59:32
19,45.1856521207,5.7355101163,2016-03-15 17:59:38
20,45.1856251031,5.7353563482,2016-03-15 17:59:43
21,45.1856001459,5.7352237879,2016-03-15 17:59:47
22,45.1855540434,5.7350909584,2016-03-15 17:59:51
23,45.1854939646,5.7349730473,2016-03-15 17:59:55
24,45.185417115,5.7348843964,2016-03-15 18:00:00
25,45.1853414645,5.7348103976,2016-03-15 18:00:05
26,45.18529128,5.734699253,2016-03-15 18:00:09
27,45.1852505551,5.7345689428,2016-03-15 18:00:14
28,45.1851980762,5.7344444047,2016-03-15 18:00:20
29,45.1851367071,5.7343098687,2016-03-15 18:00:25
30,45.1850599771,5.7342053223,2016-03-15 18:00:29
31,45.1849672317,5.7341806556,2016-03-15 18:00:32
32,45.1848707579,5.7341996984,2016-03-15 18:00:35
33,45.1847829873,5.73424349,2016-03-15 18:00:38
34,45.1846839933,5.7343211916,2016-03-15 18:00:42
35,45.1845986197,5.734397556,2016-03-15 18:00:46
36,45.1845166358,5.7344955559,2016-03-15 18:00:51
37,45.1844566517,5.7346324788,2016-03-15 18:00:56
38,45.1844061767,5.7347651284,2016-03-15 18:01:00
39,45.1843498204,5.7348919544,2016-03-15 18:01:04
40,45.1843088919,5.7350182529,2016-03-15 18:01:08
41,45.1842924202,5.7351630602,2016-03-15 18:01:12
42,45.1842898851,5.7352925092,2016-03-15 18:01:15
43,45.1842941438,5.735446184,2016-03-15 18:01:19
44,45.1843056046,5.7355764002,2016-03-15 18:01:24
45,45.1843253712,5.7357190264,2016-03-15 18:01:31
46,45.1843636478,5.7358484274,2016-03-15 18:01:37
47,45.1844138832,5.7359652012,2016-03-15 18:01:41
48,45.1844658398,5.736094505,2016-03-15 18:01:45
49,45.1845156203,5.7362085899,2016-03-15 18:01:49
50,45.1845724473,5.7363427462,2016-03-15 18:01:53
51,45.1846126105,5.7364588158,2016-03-15 18:01:56
52,45.1846679893,5.7366028431,2016-03-15 18:02:00
53,45.1847130697,5.7367351038,2016-03-15 18:02:04
54,45.184758714,5.7368743667,2016-03-15 18:02:09
55,45.1848008394,5.7370095011,2016-03-15 18:02:14
56,45.184838964,5.7371341232,2016-03-15 18:02:18
57,45.1848899795,5.7372574236,2016-03-15 18:02:22
58,45.1849426968,5.7373757398,2016-03-15 18:02:26
59,45.1849935234,5.7374949704,2016-03-15 18:02:30
60,45.1850342055,5.7376276648,2016-03-15 18:02:34
61,45.1850726759,5.7377644301,2016-03-15 18:02:38
62,45.1851234641,5.7379000983,2016-03-15 18:02:42
63,45.1852004545,5.7380013122,2016-03-15 18:02:46
64,45.1852990148,5.7380393116,2016-03-15 18:02:51
65,45.185392927,5.7380364812,2016-03-15 18:02:57
