num_point,latitude,longitude,timestamp
0,45.1847564904,5.7335113645,2015-04-04 11:29:27
1,45.1847933851,5.7336430111,2015-04-04 11:29:38
2,45.1848601008,5.7337636428,2015-04-04 11:29:45
3,45.184915248,5.7338731639,2015-04-04 11:29:53
4,45.1849753714,5.7339847827,2015-04-04 11:29:59
5,45.1850193603,5.734107646,2015-04-04 11:30:08
6,45.1850582809,5.7342382502,2015-04-04 11:30:17
7,45.1851204374,5.7343440753,2015-04-04 11:30:24
8,45.1851814411,5.7344596157,2015-04-04 11:30:31
9,45.1852231254,5.7345767303,2015-04-04 11:30:38
10,45.1852584151,5.7347075574,2015-04-04 11:30:45
11,45.1853331725,5.7348004313,2015-04-04 11:30:52
12,45.1854103654,5.7348774341,2015-04-04 11:31:00
13,45.1854549581,5.735004223,2015-04-04 11:31:08
14,45.1854843663,5.7351313033,2015-04-04 11:31:15
15,45.1855147907,5.7352666376,2015-04-04 11:31:22
16,45.1855326888,5.7353974552,2015-04-04 11:31:27
17,45.1855937974,5.7355085479,2015-04-04 11:31:34
18,45.1856687739,5.7355986519,2015-04-04 11:31:44
19,45.1856717796,5.7357271897,2015-04-04 11:31:52
20,45.1856798445,5.7358688382,2015-04-04 11:31:59
21,45.1856968639,5.7359981617,2015-04-04 11:32:05
22,45.1857403199,5.7361209214,2015-04-04 11:32:13
23,45.1858177802,5.736216678,2015-04-04 11:32:22
24,45.1858821829,5.7363227106,2015-04-04 11:32:31
25,45.1859423289,5.7364534837,2015-04-04 11:32:38
26,45.1859916573,5.7365858932,2015-04-04 11:32:43
27,45.1860480047,5.7367089087,2015-04-04 11:32:50
28,45.18609205,5.7368234519,2015-04-04 11:32:57
29,45.18614135,5.7369457867,2015-04-04 11:33:05
30,45.1861968071,5.7370705095,2015-04-04 11:33:11
31,45.1862515435,5.7371827175,2015-04-04 11:33:17
32,45.1863202622,5.7372721676,2015-04-04 11:33:25
33,45.1863471478,5.7374077241,2015-04-04 11:33:37
34,45.1864026612,5.7375078941,2015-04-04 11:33:43
