num_point,latitude,longitude,timestamp
0,45.1871319593,5.7384710385,2015-10-19 06:55:08
1,45.1870926008,5.7383464657,2015-10-19 06:55:20
2,45.1869878025,5.7383357445,2015-10-19 06:55:31
3,45.1868922927,5.7383582051,2015-10-19 06:55:38
4,45.1868199296,5.7382689607,2015-10-19 06:55:47
5,45.1868106738,5.7381279027,2015-10-19 06:55:53
6,45.1868165313,5.7379851167,2015-10-19 06:55:58
7,45.1868084296,5.7378572511,2015-10-19 06:56:05
8,45.1867680314,5.7377430847,2015-10-19 06:56:10
9,45.186703413,5.737650883,2015-10-19 06:56:16
10,45.1866192069,5.7376980509,2015-10-19 06:56:23
11,45.1865378609,5.7378121969,2015-10-19 06:56:29
12,45.1864743492,5.7379246428,2015-10-19 06:56:35
13,45.1863897404,5.7379915246,2015-10-19 06:56:42
14,45.1862963121,5.7379913321,2015-10-19 06:56:49
15,45.1862044177,5.7379743737,2015-10-19 06:56:56
16,45.1861138213,5.7379449699,2015-10-19 06:57:02
17,45.1860264567,5.7379100988,2015-10-19 06:57:11
18,45.1859309669,5.737878294,2015-10-19 06:57:20
19,45.1858366669,5.7378752355,2015-10-19 06:57:29
20,45.1857365259,5.7378906649,2015-10-19 06:57:36
21,45.1856366062,5.7378871648,2015-10-19 06:57:43
22,45.1855293388,5.7379258185,2015-10-19 06:57:51
23,45.1854385782,5.7379401891,2015-10-19 06:57:55
24,45.1853464807,5.7379522837,2015-10-19 06:58:00
25,45.1852454191,5.7379457573,2015-10-19 06:58:12
26,45.1851460509,5.7379529913,2015-10-19 06:58:21
27,45.1850514785,5.7379556268,2015-10-19 06:58:28
28,45.1849712222,5.7378792155,2015-10-19 06:58:37
29,45.1849218031,5.7377680882,2015-10-19 06:58:44
30,45.184877839,5.7376382677,2015-10-19 06:58:51
31,45.1848415735,5.737504901,2015-10-19 06:58:57
32,45.1847911595,5.7373791551,2015-10-19 06:59:03
33,45.1847370606,5.7372709667,2015-10-19 06:59:11
34,45.1846616393,5.7371832886,2015-10-19 06:59:18
35,45.1846061398,5.7370694924,2015-10-19 06:59:26
36,45.1845572539,5.7369378708,2015-10-19 06:59:34
37,45.1845035229,5.7368181604,2015-10-19 06:59:40
38,45.1844779693,5.7366916883,2015-10-19 06:59:46
39,45.1844330029,5.7365756098,2015-10-19 06:59:52
40,45.1843645958,5.7364903273,2015-10-19 07:00:00
41,45.184283037,5.7364136521,2015-10-19 07:00:08
42,45.184188623,5.7363752414,2015-10-19 07:00:17
43,45.1840941135,5.7363944611,2015-10-19 07:00:26
44,45.1840071353,5.7364630412,2015-10-19 07:00:34
45,45.1839510684,5.7365879757,2015-10-19 07:00:42
46,45.1839343016,5.7367370005,2015-10-19 07:00:48
47,45.1839453427,5.7368912408,2015-10-19 07:00:53
48,45.1839601846,5.7370190224,2015-10-19 07:00:57
49,45.1839963769,5.737164523,2015-10-19 07:01:02
50,45.1840386581,5.7372778126,2015-10-19 07:01:06
51,45.18409447,5.7374078938,2015-10-19 07:01:10
52,45.1841495371,5.7375401629,2015-10-19 07:01:14
53,45.1842021122,5.7376668938,2015-10-19 07:01:18
54,45.1842514825,5.737793401,2015-10-19 07:01:22
55,45.1842943835,5.7379162852,2015-10-19 07:01:26
56,45.1843471404,5.7380562298,2015-10-19 07:01:31
57,45.1843989431,5.7381740338,2015-10-19 07:01:35
58,45.1844600927,5.7382750932,2015-10-19 07:01:39
59,45.1845395057,5.7383810793,2015-10-19 07:01:44
60,45.1846243997,5.7384643589,2015-10-19 07:01:49
61,45.1847255373,5.7384932059,2015-10-19 07:01:54
62,45.1848230235,5.7384743364,2015-10-19 07:01:58
63,45.1849078445,5.7384033823,2015-10-19 07:02:02
64,45.1849794748,5.7382898749,2015-10-19 07:02:06
65,45.1850299628,5.7381517833,2015-10-19 07:02:10
