num_point,latitude,longitude,timestamp
0,45.1833255371,5.7260625198,2016-02-03 07:58:59
1,45.1834080005,5.7261612625,2016-02-03 07:59:12
2,45.1834501141,5.726303778,2016-02-03 07:59:16
3,45.1834813215,5.7264308448,2016-02-03 07:59:20
4,45.1833972926,5.7265522432,2016-02-03 07:59:29
5,45.1833159794,5.7266067615,2016-02-03 07:59:31
6,45.1832178645,5.7266777169,2016-02-03 07:59:34
7,45.1830753667,5.7267966172,2016-02-03 07:59:38
8,45.1829838169,5.7268768825,2016-02-03 07:59:41
9,45.1828986051,5.7270010238,2016-02-03 07:59:48
10,45.1828214643,5.7271001508,2016-02-03 07:59:51
11,45.182706483,5.7271803889,2016-02-03 07:59:54
12,45.1826141691,5.7271877573,2016-02-03 07:59:56
13,45.1824930743,5.7271355613,2016-02-03 07:59:59
14,45.1823838555,5.72706676,2016-02-03 08:00:02
15,45.1823006856,5.7270107996,2016-02-03 08:00:05
16,45.1822057661,5.726991006,2016-02-03 08:00:12
17,45.1821492973,5.7271096192,2016-02-03 08:00:18
18,45.1821716063,5.7272512265,2016-02-03 08:00:21
19,45.1822227111,5.7273981713,2016-02-03 08:00:24
20,45.1822766179,5.7275221525,2016-02-03 08:00:27
21,45.1823284884,5.7276303664,2016-02-03 08:00:30
22,45.1824014234,5.7277480234,2016-02-03 08:00:34
23,45.1824675846,5.7278581115,2016-02-03 08:00:38
24,45.1825368018,5.7279602244,2016-02-03 08:00:42
25,45.1825962375,5.7280665493,2016-02-03 08:00:46
26,45.1826517767,5.7281696628,2016-02-03 08:00:50
27,45.1827028358,5.7282814093,2016-02-03 08:00:54
28,45.1827556692,5.7284196754,2016-02-03 08:00:58
29,45.1827980244,5.7285518162,2016-02-03 08:01:01
30,45.1828335926,5.7286962105,2016-02-03 08:01:05
31,45.1828682951,5.7288363024,2016-02-03 08:01:10
32,45.1829110242,5.7289617016,2016-02-03 08:01:15
33,45.1829672876,5.7290823889,2016-02-03 08:01:19
34,45.1830266943,5.7291949874,2016-02-03 08:01:23
35,45.1830845358,5.7293297135,2016-02-03 08:01:27
36,45.1831360107,5.7294585666,2016-02-03 08:01:31
37,45.1831829922,5.7295835278,2016-02-03 08:01:35
38,45.183225748,5.7297138522,2016-02-03 08:01:39
39,45.1832725345,5.7298231862,2016-02-03 08:01:43
40,45.1833215751,5.7299518759,2016-02-03 08:01:48
41,45.1833690132,5.7300890721,2016-02-03 08:01:53
42,45.1834159084,5.7302309014,2016-02-03 08:01:57
43,45.1834569165,5.7303536621,2016-02-03 08:02:01
44,45.1835225861,5.7304813047,2016-02-03 08:02:06
45,45.1835919298,5.7305779847,2016-02-03 08:02:10
46,45.1836566708,5.7307103321,2016-02-03 08:02:14
47,45.1836983384,5.730830843,2016-02-03 08:02:18
48,45.1837399998,5.7309478525,2016-02-03 08:02:22
49,45.1837907291,5.7310899515,2016-02-03 08:02:26
50,45.1838438138,5.7312235405,2016-02-03 08:02:30
51,45.1838967674,5.7313378349,2016-02-03 08:02:34
52,45.1839545329,5.7314553194,2016-02-03 08:02:39
53,45.1840145586,5.7315559815,2016-02-03 08:02:45
54,45.1840560176,5.7316852642,2016-02-03 08:02:50
55,45.184072884,5.7318346446,2016-02-03 08:02:55
56,45.1841135122,5.7319835671,2016-02-03 08:03:00
57,45.1841641875,5.7321047988,2016-02-03 08:03:04
58,45.184219559,5.7322128587,2016-02-03 08:03:08
59,45.1842980576,5.7323146786,2016-02-03 08:03:12
60,45.184351692,5.7324231688,2016-02-03 08:03:16
61,45.1843947314,5.7325463831,2016-02-03 08:03:23
62,45.1844783286,5.7326441537,2016-02-03 08:03:29
63,45.1845481259,5.732751579,2016-02-03 08:03:33
64,45.184546113,5.7329103336,2016-02-03 08:03:37
65,45.1844915637,5.7330249125,2016-02-03 08:04:06
66,45.1845696914,5.7331040324,2016-02-03 08:04:13
67,45.184662556,5.7331273303,2016-02-03 08:04:17
68,45.1847781616,5.7330944932,2016-02-03 08:04:21
69,45.184869812,5.7330025547,2016-02-03 08:04:25
70,45.1849048655,5.7328721032,2016-02-03 08:04:28
71,45.1849510896,5.7327422228,2016-02-03 08:04:31
72,45.1850238094,5.7326286803,2016-02-03 08:04:35
73,45.1851328773,5.7325630575,2016-02-03 08:04:39
74,45.1852385745,5.7324914933,2016-02-03 08:04:43
75,45.1853276533,5.7324602144,2016-02-03 08:04:47
76,45.1854071879,5.7325358733,2016-02-03 08:04:51
77,45.1854737585,5.732674279,2016-02-03 08:04:54
78,45.1855181632,5.7328115622,2016-02-03 08:04:57
79,45.1855530998,5.7329548631,2016-02-03 08:05:00
80,45.1855825809,5.7331122035,2016-02-03 08:05:04
81,45.1856038395,5.73323605,2016-02-03 08:05:08
82,45.1856459379,5.7333818181,2016-02-03 08:05:13
83,45.185698064,5.7335132935,2016-02-03 08:05:17
84,45.1857508212,5.7336409551,2016-02-03 08:05:21
85,45.185799995,5.7337685221,2016-02-03 08:05:25
86,45.185837234,5.7338862165,2016-02-03 08:05:29
87,45.1858764382,5.7340325252,2016-02-03 08:05:33
88,45.1859179288,5.7341562364,2016-02-03 08:05:39
89,45.1859869736,5.7342648733,2016-02-03 08:05:45
90,45.1860365004,5.7343762484,2016-02-03 08:05:49
