num_point,latitude,longitude,timestamp
0,45.1852238699,5.7375656766,2016-03-20 16:05:18
1,45.1852311864,5.7374369515,2016-03-20 16:05:28
2,45.1851831461,5.7373289972,2016-03-20 16:05:36
3,45.1851283159,5.7372048635,2016-03-20 16:05:43
4,45.1850865098,5.7370847103,2016-03-20 16:05:49
5,45.1850541139,5.7369644053,2016-03-20 16:05:57
6,45.1850220606,5.7368273516,2016-03-20 16:06:03
7,45.1850023913,5.7367031188,2016-03-20 16:06:10
8,45.1849952088,5.7365634048,2016-03-20 16:06:17
9,45.1849171796,5.7362409354,2016-03-20 16:06:34
10,45.1848480069,5.7361350905,2016-03-20 16:06:40
11,45.1848169084,5.7360117736,2016-03-20 16:06:47
12,45.1848393174,5.7358714694,2016-03-20 16:06:56
13,45.184865737,5.7357240097,2016-03-20 16:07:01
14,45.1849300998,5.735624001,2016-03-20 16:07:07
15,45.1850270245,5.7356354711,2016-03-20 16:07:15
16,45.1851193258,5.7356087896,2016-03-20 16:07:24
17,45.1851637558,5.7354856014,2016-03-20 16:07:30
18,45.185169629,5.7353418133,2016-03-20 16:07:36
19,45.1851249862,5.7352081012,2016-03-20 16:07:42
20,45.1850678869,5.7351076493,2016-03-20 16:07:47
21,45.1850141721,5.734989697,2016-03-20 16:07:54
22,45.1849804637,5.7348508307,2016-03-20 16:08:01
23,45.1849447561,5.7347047223,2016-03-20 16:08:06
24,45.184910281,5.7345799835,2016-03-20 16:08:10
25,45.184860823,5.7344417024,2016-03-20 16:08:14
26,45.1848512065,5.7343126936,2016-03-20 16:08:18
27,45.1849345172,5.7342128321,2016-03-20 16:08:23
28,45.1850352303,5.734187642,2016-03-20 16:08:27
29,45.1851033632,5.7342813952,2016-03-20 16:08:31
30,45.1851382662,5.7344444233,2016-03-20 16:08:35
31,45.1851614942,5.7345676567,2016-03-20 16:08:38
32,45.1851973382,5.7347266624,2016-03-20 16:08:42
33,45.1852359564,5.7348604453,2016-03-20 16:08:46
34,45.1852903627,5.7349916647,2016-03-20 16:08:51
35,45.1853360372,5.7351047071,2016-03-20 16:08:55
36,45.185390736,5.7352260113,2016-03-20 16:08:59
37,45.1854430285,5.7353478043,2016-03-20 16:09:03
38,45.1854853698,5.7354660352,2016-03-20 16:09:07
39,45.1854946504,5.7356141565,2016-03-20 16:09:12
40,45.1855395778,5.7357421298,2016-03-20 16:09:16
41,45.185608453,5.7358722069,2016-03-20 16:09:20
42,45.1856652773,5.7359803945,2016-03-20 16:09:24
43,45.1857311127,5.7361063059,2016-03-20 16:09:29
44,45.1857899848,5.736218881,2016-03-20 16:09:34
45,45.1858480141,5.7363329676,2016-03-20 16:09:38
46,45.185899146,5.7364593534,2016-03-20 16:09:42
47,45.1859395462,5.7366000802,2016-03-20 16:09:47
48,45.1859718,5.73672088,2016-03-20 16:09:51
49,45.1860047593,5.736848816,2016-03-20 16:09:55
50,45.1860441674,5.7369884907,2016-03-20 16:09:59
51,45.1860824396,5.7371233847,2016-03-20 16:10:03
52,45.1861269331,5.7372559639,2016-03-20 16:10:07
53,45.1861845938,5.7373844039,2016-03-20 16:10:11
54,45.1862424198,5.7375031452,2016-03-20 16:10:15
55,45.1862902365,5.737611301,2016-03-20 16:10:19
56,45.1863518854,5.7377418794,2016-03-20 16:10:24
57,45.1864095005,5.7378658193,2016-03-20 16:10:29
58,45.1863537382,5.7379887509,2016-03-20 16:10:35
59,45.1862566908,5.7380233087,2016-03-20 16:10:39
60,45.186150545,5.7380236299,2016-03-20 16:10:43
61,45.1860595526,5.7380684402,2016-03-20 16:10:49
62,45.1860298629,5.7382157051,2016-03-20 16:10:54
63,45.1859727131,5.7383649156,2016-03-20 16:10:58
64,45.1859272124,5.7384751536,2016-03-20 16:11:01
65,45.1858786207,5.7386197541,2016-03-20 16:11:05
66,45.185846515,5.7387636135,2016-03-20 16:11:09
67,45.1858092292,5.738888779,2016-03-20 16:11:13
68,45.1857054272,5.7388706657,2016-03-20 16:11:19
