num_point,latitude,longitude,timestamp
0,45.18732142,5.73829346,2015-11-23 18:11:34
1,45.1872841418,5.7381659344,2015-11-23 18:11:47
2,45.1872048402,5.7380636233,2015-11-23 18:11:53
3,45.187141709,5.7379496651,2015-11-23 18:11:59
4,45.1871447247,5.7378147722,2015-11-23 18:12:06
5,45.1870927382,5.7376818478,2015-11-23 18:12:11
6,45.1870447084,5.7375694263,2015-11-23 18:12:15
7,45.1869915914,5.7374550878,2015-11-23 18:12:20
8,45.1869683855,5.7375907081,2015-11-23 18:12:43
9,45.1868892318,5.7376589328,2015-11-23 18:12:47
10,45.186789455,5.7377328014,2015-11-23 18:12:51
11,45.1866797209,5.7377909505,2015-11-23 18:12:55
12,45.1865709966,5.7378270958,2015-11-23 18:12:59
13,45.1864776549,5.737825268,2015-11-23 18:13:03
14,45.1863910797,5.7377513697,2015-11-23 18:13:08
15,45.1863186796,5.7376182618,2015-11-23 18:13:15
16,45.1863059444,5.7374753714,2015-11-23 18:13:21
17,45.1862959702,5.7373422192,2015-11-23 18:13:51
18,45.1862445611,5.7371913401,2015-11-23 18:13:56
19,45.1862103723,5.7370736235,2015-11-23 18:13:59
20,45.1861751591,5.7369407537,2015-11-23 18:14:03
21,45.186135406,5.7368217968,2015-11-23 18:14:07
22,45.1861037347,5.7366961868,2015-11-23 18:14:12
23,45.1860916531,5.7365560675,2015-11-23 18:14:19
24,45.1860339282,5.7364399396,2015-11-23 18:14:27
25,45.1859672052,5.7363438779,2015-11-23 18:14:34
26,45.1859024613,5.7362400616,2015-11-23 18:14:40
27,45.1858307445,5.7361586936,2015-11-23 18:14:48
28,45.1857646723,5.7360508714,2015-11-23 18:14:56
29,45.1856960864,5.7359556048,2015-11-23 18:15:04
30,45.1856622023,5.7358060855,2015-11-23 18:15:09
31,45.1856431994,5.7356678493,2015-11-23 18:15:13
32,45.1856119828,5.7355259024,2015-11-23 18:15:18
33,45.1855398564,5.7354270953,2015-11-23 18:15:24
34,45.1854824429,5.7353185076,2015-11-23 18:15:30
35,45.1854343241,5.7352009429,2015-11-23 18:15:35
36,45.1853737205,5.7350806647,2015-11-23 18:15:41
37,45.1853051471,5.7349769978,2015-11-23 18:15:48
38,45.185264213,5.7348525182,2015-11-23 18:15:54
39,45.1852494208,5.7347141329,2015-11-23 18:15:58
40,45.1852017289,5.7345898734,2015-11-23 18:16:03
41,45.1851395143,5.7344891889,2015-11-23 18:16:13
42,45.1851258289,5.7343489251,2015-11-23 18:16:20
43,45.1850880504,5.7342329618,2015-11-23 18:16:26
44,45.1850222017,5.7341267629,2015-11-23 18:16:33
45,45.1849088783,5.734159215,2015-11-23 18:16:41
46,45.1848171935,5.7342539143,2015-11-23 18:16:45
47,45.1847228787,5.7343271391,2015-11-23 18:16:49
48,45.1846387451,5.7344051707,2015-11-23 18:16:53
