num_point,latitude,longitude,timestamp
0,45.1878563443,5.7454769011,2016-01-31 11:05:46
1,45.1878916365,5.7456021238,2016-01-31 11:05:52
2,45.1879566455,5.7457101619,2016-01-31 11:06:01
3,45.1880430606,5.7457594025,2016-01-31 11:06:08
4,45.188130369,5.745841594,2016-01-31 11:06:14
5,45.1882036179,5.7459311634,2016-01-31 11:06:20
6,45.1882866594,5.7459995136,2016-01-31 11:06:30
7,45.1883626877,5.7458976336,2016-01-31 11:06:38
8,45.1884106447,5.7457772802,2016-01-31 11:06:44
9,45.1884210526,5.7456438251,2016-01-31 11:06:50
10,45.1884359856,5.7455136466,2016-01-31 11:07:00
11,45.1885262914,5.745409296,2016-01-31 11:07:06
12,45.1886103277,5.7453317989,2016-01-31 11:07:10
13,45.1886465146,5.7451902243,2016-01-31 11:07:19
14,45.1886749723,5.7450677508,2016-01-31 11:07:24
15,45.188728747,5.7449431579,2016-01-31 11:07:28
16,45.1887687545,5.7448209212,2016-01-31 11:07:33
17,45.1887940243,5.7446850122,2016-01-31 11:07:41
18,45.1888240338,5.7445590087,2016-01-31 11:07:49
19,45.1889033337,5.7444618001,2016-01-31 11:08:02
20,45.1889711285,5.7443515901,2016-01-31 11:08:07
21,45.1890254663,5.7442215145,2016-01-31 11:08:24
22,45.1890552632,5.7440773547,2016-01-31 11:08:27
23,45.1890858567,5.7439053012,2016-01-31 11:08:30
24,45.1891077426,5.743765193,2016-01-31 11:08:34
25,45.189152936,5.7436342338,2016-01-31 11:08:46
26,45.1891954559,5.7435018465,2016-01-31 11:08:50
27,45.1892249694,5.74336605,2016-01-31 11:08:55
28,45.1892419617,5.7432357686,2016-01-31 11:09:01
29,45.1892646468,5.7431098653,2016-01-31 11:09:06
30,45.1893020201,5.7429937666,2016-01-31 11:09:13
31,45.1893505538,5.7428803844,2016-01-31 11:09:19
32,45.1894034182,5.7427659444,2016-01-31 11:09:26
33,45.1894660846,5.7426556389,2016-01-31 11:09:35
34,45.1895064566,5.7425379506,2016-01-31 11:09:48
35,45.1895575223,5.7424253776,2016-01-31 11:09:55
36,45.1897315387,5.7421818926,2016-01-31 11:10:08
37,45.1898101715,5.7421002737,2016-01-31 11:10:13
38,45.18989186,5.7420159043,2016-01-31 11:10:20
39,45.1899718981,5.7419494279,2016-01-31 11:10:27
40,45.1900586666,5.7418902545,2016-01-31 11:10:35
41,45.190153259,5.7418456628,2016-01-31 11:10:43
42,45.1902427384,5.7417862617,2016-01-31 11:10:50
43,45.190345634,5.7417106959,2016-01-31 11:10:55
44,45.1904371376,5.7416521269,2016-01-31 11:10:59
45,45.1905412742,5.7415900974,2016-01-31 11:11:04
46,45.1906397403,5.7415204721,2016-01-31 11:11:09
47,45.1907240914,5.7414587406,2016-01-31 11:11:13
48,45.190817295,5.741398946,2016-01-31 11:11:18
49,45.1909131243,5.7413614548,2016-01-31 11:11:24
50,45.1910064736,5.7413600585,2016-01-31 11:11:32
51,45.191097362,5.7413584928,2016-01-31 11:11:35
52,45.1912111127,5.7413421447,2016-01-31 11:11:39
53,45.1913145397,5.7413358926,2016-01-31 11:11:43
54,45.1914088888,5.7413451821,2016-01-31 11:11:46
55,45.1915186789,5.7413416511,2016-01-31 11:11:50
56,45.1916109253,5.7413353463,2016-01-31 11:11:55
57,45.1917167666,5.7412989029,2016-01-31 11:11:59
58,45.1918311731,5.7412872039,2016-01-31 11:12:03
59,45.1919378602,5.7412772013,2016-01-31 11:12:07
60,45.1920272605,5.7412603647,2016-01-31 11:12:12
61,45.1921359096,5.7412793473,2016-01-31 11:12:18
62,45.1922326101,5.7413023616,2016-01-31 11:12:23
63,45.1923330821,5.7413258945,2016-01-31 11:12:28
64,45.1924272031,5.7413450124,2016-01-31 11:12:32
65,45.1925318024,5.7413657733,2016-01-31 11:12:36
66,45.1926218235,5.7413727544,2016-01-31 11:12:40
67,45.1927119147,5.7413734803,2016-01-31 11:12:44
68,45.1928179517,5.7413853823,2016-01-31 11:12:48
69,45.1929162939,5.7414094487,2016-01-31 11:12:52
70,45.1930075225,5.7414275992,2016-01-31 11:12:56
71,45.193111207,5.7414485807,2016-01-31 11:13:00
72,45.1932139475,5.7414777033,2016-01-31 11:13:04
73,45.1933203703,5.7414994628,2016-01-31 11:13:09
74,45.1934139877,5.7415212714,2016-01-31 11:13:13
75,45.1935148697,5.7415484005,2016-01-31 11:13:17
76,45.1936084913,5.741564628,2016-01-31 11:13:21
77,45.19370485,5.7415853317,2016-01-31 11:13:26
78,45.1937929576,5.7416590913,2016-01-31 11:13:32
79,45.1938833883,5.7416949197,2016-01-31 11:13:36
80,45.1939948921,5.7417045677,2016-01-31 11:13:40
81,45.1940974968,5.7417040126,2016-01-31 11:13:45
82,45.1941888156,5.741729927,2016-01-31 11:13:49
83,45.1942913269,5.74178504,2016-01-31 11:13:54
84,45.1943942045,5.7418321632,2016-01-31 11:13:58
85,45.1944918646,5.7418751309,2016-01-31 11:14:02
86,45.1945857083,5.7419159255,2016-01-31 11:14:06
87,45.194678698,5.7419520562,2016-01-31 11:14:11
88,45.1947837214,5.7419852355,2016-01-31 11:14:16
89,45.19489493,5.742018282,2016-01-31 11:14:21
90,45.1949907888,5.7420570619,2016-01-31 11:14:25
91,45.1950823234,5.7421086704,2016-01-31 11:14:30
92,45.1951618268,5.7421824735,2016-01-31 11:14:36
93,45.1952544615,5.7422419751,2016-01-31 11:14:41
94,45.1953507588,5.7422801316,2016-01-31 11:14:45
95,45.1954550002,5.7423163945,2016-01-31 11:14:49
96,45.195557291,5.7423343659,2016-01-31 11:14:53
97,45.1956649195,5.7423510661,2016-01-31 11:14:57
98,45.1957588118,5.7423706298,2016-01-31 11:15:01
99,45.1958636005,5.742382268,2016-01-31 11:15:06
100,45.195954667,5.7423842035,2016-01-31 11:15:11
101,45.1960519755,5.7423944489,2016-01-31 11:15:15
102,45.1961526834,5.742409521,2016-01-31 11:15:19
103,45.1962479332,5.7424420183,2016-01-31 11:15:23
104,45.1963410888,5.7424906863,2016-01-31 11:15:27
105,45.1964353833,5.7425336795,2016-01-31 11:15:31
106,45.1965250458,5.7425455509,2016-01-31 11:15:35
107,45.1966450139,5.7425505695,2016-01-31 11:15:39
108,45.1967556719,5.7425484635,2016-01-31 11:15:43
109,45.196853845,5.7425507942,2016-01-31 11:15:47
110,45.196944295,5.7425482438,2016-01-31 11:15:51
111,45.1970479087,5.7425346291,2016-01-31 11:15:56
112,45.1971399373,5.742528886,2016-01-31 11:16:01
113,45.1972483478,5.7425225581,2016-01-31 11:16:06
114,45.1973539935,5.7425312694,2016-01-31 11:16:11
115,45.197458357,5.7425230645,2016-01-31 11:16:16
116,45.1975533954,5.7425077818,2016-01-31 11:16:20
117,45.1976636175,5.7424922238,2016-01-31 11:16:24
118,45.1977614649,5.7424890252,2016-01-31 11:16:28
119,45.1978598786,5.7424804288,2016-01-31 11:16:33
120,45.1979570095,5.7424684436,2016-01-31 11:16:39
121,45.1980467846,5.7424563652,2016-01-31 11:16:44
122,45.1981358229,5.7424163024,2016-01-31 11:16:48
123,45.1982264893,5.74235842,2016-01-31 11:16:52
124,45.1983119239,5.7422984618,2016-01-31 11:16:57
125,45.1984030291,5.7422622775,2016-01-31 11:17:02
126,45.1984923242,5.7422400707,2016-01-31 11:17:06
127,45.1985974015,5.7422101912,2016-01-31 11:17:10
128,45.1986871171,5.7421844153,2016-01-31 11:17:13
129,45.1987927353,5.7421510568,2016-01-31 11:17:17
130,45.1989100958,5.7421065201,2016-01-31 11:17:21
131,45.1989999481,5.7420596795,2016-01-31 11:17:24
132,45.1991052852,5.7419974991,2016-01-31 11:17:28
133,45.1991957235,5.7419421367,2016-01-31 11:17:32
134,45.1993012898,5.7418791366,2016-01-31 11:17:37
135,45.1993856861,5.7418262888,2016-01-31 11:17:41
136,45.1994797589,5.7417604426,2016-01-31 11:17:46
137,45.1995639492,5.74169514,2016-01-31 11:17:52
138,45.1996434153,5.741595754,2016-01-31 11:18:00
139,45.1997172466,5.7415102432,2016-01-31 11:18:05
140,45.1997737096,5.7414019823,2016-01-31 11:18:10
141,45.19984304,5.7413132059,2016-01-31 11:18:14
142,45.1999199678,5.7412351476,2016-01-31 11:18:17
143,45.1999958211,5.7411590281,2016-01-31 11:18:20
144,45.2000693595,5.741080464,2016-01-31 11:18:23
145,45.200137391,5.7409831964,2016-01-31 11:18:26
146,45.2001901988,5.7408782514,2016-01-31 11:18:30
147,45.2002315093,5.7407618703,2016-01-31 11:18:35
148,45.2003189632,5.7408231423,2016-01-31 11:18:43
149,45.2003754836,5.7409293523,2016-01-31 11:18:46
150,45.2004269507,5.7410417513,2016-01-31 11:18:49
151,45.2004828784,5.7411756019,2016-01-31 11:18:53
152,45.2005313503,5.7412862103,2016-01-31 11:18:57
153,45.2005934399,5.7413940771,2016-01-31 11:19:02
154,45.2006584834,5.7415032293,2016-01-31 11:19:08
155,45.2007282419,5.7416137588,2016-01-31 11:19:13
156,45.2007907877,5.7417202767,2016-01-31 11:19:17
157,45.200851601,5.741821128,2016-01-31 11:19:22
158,45.2009075051,5.741924846,2016-01-31 11:19:27
