num_point,latitude,longitude,timestamp
0,45.18451991,5.74062597,2016-04-21 17:12:38
1,45.1844825433,5.7405074766,2016-04-21 17:12:44
2,45.1845013752,5.7403775035,2016-04-21 17:12:50
3,45.1845795616,5.7402747874,2016-04-21 17:12:56
4,45.184602307,5.7401446943,2016-04-21 17:13:04
5,45.1846211538,5.7400103324,2016-04-21 17:13:09
6,45.1846573276,5.7398805626,2016-04-21 17:13:13
7,45.1846594465,5.739732178,2016-04-21 17:13:18
8,45.1846175538,5.7396084121,2016-04-21 17:13:23
9,45.1845668314,5.7394851893,2016-04-21 17:13:29
10,45.184559502,5.7393474546,2016-04-21 17:13:36
11,45.1845621858,5.7391351529,2016-04-21 17:13:47
12,45.1845925114,5.739001811,2016-04-21 17:13:53
13,45.1846066345,5.7388734717,2016-04-21 17:14:00
14,45.1846691618,5.7387670645,2016-04-21 17:14:07
15,45.184743612,5.7386778041,2016-04-21 17:14:13
16,45.1847908749,5.7385623968,2016-04-21 17:14:21
17,45.1848287778,5.7384429779,2016-04-21 17:14:28
18,45.1849044673,5.738333668,2016-04-21 17:14:34
19,45.1849746382,5.7382299369,2016-04-21 17:14:38
20,45.1850415929,5.7381003857,2016-04-21 17:14:42
21,45.1850699145,5.7379546881,2016-04-21 17:14:46
22,45.1850532227,5.7378166722,2016-04-21 17:14:50
23,45.1849847174,5.7376926024,2016-04-21 17:14:54
24,45.1849206886,5.7376004111,2016-04-21 17:14:57
25,45.1848582179,5.7374987064,2016-04-21 17:15:00
26,45.1848041487,5.7373824449,2016-04-21 17:15:03
27,45.1847601377,5.7372303638,2016-04-21 17:15:07
28,45.1847191658,5.7371084454,2016-04-21 17:15:11
29,45.1846626345,5.7369857643,2016-04-21 17:15:16
30,45.1846056523,5.7368502936,2016-04-21 17:15:22
31,45.1845505067,5.7367123084,2016-04-21 17:15:27
32,45.1845017388,5.7365928766,2016-04-21 17:15:31
33,45.1844585856,5.7364658413,2016-04-21 17:15:35
34,45.1844061106,5.7363538581,2016-04-21 17:15:39
35,45.1843265634,5.7362794724,2016-04-21 17:15:44
36,45.1842388201,5.7362446866,2016-04-21 17:15:48
37,45.1841304395,5.7362385425,2016-04-21 17:15:52
38,45.1840307358,5.7362668749,2016-04-21 17:15:56
39,45.1839457071,5.7363283855,2016-04-21 17:16:00
40,45.1838817618,5.736427844,2016-04-21 17:16:04
41,45.1838341166,5.7365590312,2016-04-21 17:16:08
42,45.1838193305,5.7367284919,2016-04-21 17:16:12
43,45.1838093485,5.7368862913,2016-04-21 17:16:15
44,45.1838143963,5.7370584259,2016-04-21 17:16:18
45,45.1838434279,5.7371792342,2016-04-21 17:16:21
46,45.1839067626,5.7372703886,2016-04-21 17:16:25
47,45.183997241,5.7373602764,2016-04-21 17:16:30
48,45.1840694175,5.7374626626,2016-04-21 17:16:35
49,45.1841212291,5.7375952943,2016-04-21 17:16:40
50,45.1841596113,5.7377117164,2016-04-21 17:16:44
51,45.1842082475,5.7378531963,2016-04-21 17:16:49
52,45.1842679296,5.7379835186,2016-04-21 17:16:54
53,45.184321679,5.7381134649,2016-04-21 17:16:59
54,45.1843616841,5.7382581423,2016-04-21 17:17:04
55,45.1844096615,5.73839981,2016-04-21 17:17:09
56,45.1844862477,5.7385074038,2016-04-21 17:17:14
57,45.1845673806,5.7385627693,2016-04-21 17:17:19
58,45.1846681554,5.7385356007,2016-04-21 17:17:27
59,45.1847610888,5.738459976,2016-04-21 17:17:31
60,45.1848386129,5.738385475,2016-04-21 17:17:34
61,45.1849074291,5.7382973796,2016-04-21 17:17:37
62,45.1849753713,5.7381591839,2016-04-21 17:17:41
63,45.185006707,5.7380202423,2016-04-21 17:17:45
64,45.1849967086,5.7378886998,2016-04-21 17:17:49
65,45.1849595667,5.7377577447,2016-04-21 17:17:53
66,45.1849080047,5.7376332637,2016-04-21 17:17:57
67,45.1848555837,5.737505725,2016-04-21 17:18:01
68,45.1848022318,5.7373644916,2016-04-21 17:18:05
69,45.1847578262,5.7372319061,2016-04-21 17:18:09
70,45.1847253899,5.7371095016,2016-04-21 17:18:13
71,45.1846868208,5.7369759602,2016-04-21 17:18:18
72,45.184634909,5.7368694001,2016-04-21 17:18:23
73,45.1845785554,5.736769722,2016-04-21 17:18:28
