num_point,latitude,longitude,timestamp
0,45.19271208,5.70039309,2016-02-26 16:19:43
1,45.1928291797,5.7003906953,2016-02-26 16:19:48
2,45.1929346387,5.7003411684,2016-02-26 16:19:52
3,45.1930431173,5.7003070522,2016-02-26 16:19:57
4,45.193148113,5.7003010484,2016-02-26 16:20:02
5,45.1932378926,5.7003236939,2016-02-26 16:20:06
6,45.1933429696,5.7003150354,2016-02-26 16:20:10
7,45.1934612612,5.7002731197,2016-02-26 16:20:14
8,45.1935532887,5.7002378984,2016-02-26 16:20:17
9,45.1936655046,5.700201332,2016-02-26 16:20:21
10,45.1937515848,5.7001632388,2016-02-26 16:20:25
11,45.1938441758,5.7001180226,2016-02-26 16:20:33
12,45.1939523931,5.7000821074,2016-02-26 16:20:38
13,45.1940448758,5.7000623184,2016-02-26 16:20:41
14,45.1941445597,5.7000504589,2016-02-26 16:20:44
15,45.1942600164,5.7000738136,2016-02-26 16:20:48
16,45.1943709713,5.7000865819,2016-02-26 16:20:52
17,45.1944856627,5.7000767264,2016-02-26 16:20:56
18,45.1945850852,5.7000903863,2016-02-26 16:21:00
19,45.1944951725,5.7001919341,2016-02-26 16:21:16
20,45.1944043862,5.700211963,2016-02-26 16:21:19
21,45.1942906427,5.7002399746,2016-02-26 16:21:23
22,45.1941879366,5.7002672082,2016-02-26 16:21:27
23,45.1940967518,5.7002942526,2016-02-26 16:21:31
24,45.1939901005,5.7003348004,2016-02-26 16:21:36
25,45.1938903761,5.7003961429,2016-02-26 16:21:41
26,45.1937871163,5.7004337258,2016-02-26 16:21:46
27,45.19369509,5.7004541123,2016-02-26 16:21:50
28,45.1935996529,5.7004745985,2016-02-26 16:21:54
29,45.1935035332,5.7004960082,2016-02-26 16:21:58
30,45.1934082916,5.7005231766,2016-02-26 16:22:02
31,45.1933111538,5.7005566981,2016-02-26 16:22:06
32,45.1932132687,5.7005900631,2016-02-26 16:22:10
33,45.1931154995,5.7006281904,2016-02-26 16:22:14
34,45.1930207024,5.7006659151,2016-02-26 16:22:18
35,45.1929265992,5.7007022391,2016-02-26 16:22:22
36,45.1928338056,5.700737403,2016-02-26 16:22:26
37,45.1927408703,5.7007841637,2016-02-26 16:22:30
38,45.1926534815,5.7008147898,2016-02-26 16:22:34
39,45.1925597326,5.7008293107,2016-02-26 16:22:38
40,45.1924586435,5.7008487743,2016-02-26 16:22:42
41,45.1923547577,5.7008356548,2016-02-26 16:22:47
42,45.192259001,5.7008052206,2016-02-26 16:22:52
43,45.1921463253,5.7008019076,2016-02-26 16:22:56
44,45.1920561075,5.700806844,2016-02-26 16:22:59
45,45.1919449869,5.7008202419,2016-02-26 16:23:03
46,45.1918480512,5.7008204925,2016-02-26 16:23:07
47,45.1917538975,5.700819281,2016-02-26 16:23:11
48,45.1916605848,5.7008028598,2016-02-26 16:23:16
49,45.1915705648,5.7007778336,2016-02-26 16:23:21
50,45.1914637811,5.700763203,2016-02-26 16:23:26
51,45.1913701567,5.7007615577,2016-02-26 16:23:30
52,45.1912756124,5.700761386,2016-02-26 16:23:34
53,45.19118092,5.7007550624,2016-02-26 16:23:38
54,45.1910904888,5.7007492876,2016-02-26 16:23:42
55,45.1909862738,5.7007433992,2016-02-26 16:23:47
56,45.1908813011,5.700736584,2016-02-26 16:23:52
57,45.190778246,5.7007528982,2016-02-26 16:23:56
58,45.1906773115,5.7007521484,2016-02-26 16:24:00
59,45.1905781519,5.7007567692,2016-02-26 16:24:04
60,45.1904539163,5.7007530601,2016-02-26 16:24:09
61,45.1903561807,5.7007494443,2016-02-26 16:24:13
62,45.1902627492,5.7007436949,2016-02-26 16:24:17
63,45.190167723,5.7007300293,2016-02-26 16:24:21
64,45.1900765679,5.7006918063,2016-02-26 16:24:25
65,45.1899738297,5.7006292011,2016-02-26 16:24:30
66,45.1898845965,5.7005948878,2016-02-26 16:24:34
67,45.1897936802,5.7006177709,2016-02-26 16:24:38
68,45.1897147546,5.7006869617,2016-02-26 16:24:42
69,45.1896111111,5.7006968491,2016-02-26 16:24:47
70,45.1895056537,5.7006478487,2016-02-26 16:24:52
71,45.1894187521,5.7006090891,2016-02-26 16:24:56
72,45.1893287222,5.7005620098,2016-02-26 16:25:01
73,45.1892354487,5.7005470005,2016-02-26 16:25:06
74,45.1891418769,5.7005638615,2016-02-26 16:25:11
75,45.1890546355,5.7005952914,2016-02-26 16:25:20
76,45.1889460064,5.7005958356,2016-02-26 16:25:25
77,45.1888439096,5.7005900902,2016-02-26 16:25:29
78,45.188745123,5.7005791944,2016-02-26 16:25:33
79,45.1886390708,5.7005615289,2016-02-26 16:25:38
80,45.1885390269,5.7005501488,2016-02-26 16:25:43
81,45.1884414891,5.7005558138,2016-02-26 16:25:47
82,45.1883400189,5.7005507286,2016-02-26 16:25:51
83,45.1882435627,5.7005391923,2016-02-26 16:25:55
84,45.1881513263,5.7005241305,2016-02-26 16:25:59
85,45.1880603857,5.7005135789,2016-02-26 16:26:03
86,45.1879478483,5.7005079092,2016-02-26 16:26:08
87,45.187851138,5.7005051658,2016-02-26 16:26:12
88,45.1877572847,5.7004932991,2016-02-26 16:26:16
89,45.187654513,5.7004759181,2016-02-26 16:26:21
90,45.1876306828,5.7003504312,2016-02-26 16:26:29
91,45.1876440332,5.7002182389,2016-02-26 16:27:07
92,45.1876049269,5.7000767141,2016-02-26 16:27:58
93,45.1875751202,5.6999185836,2016-02-26 16:28:02
94,45.1875586745,5.6997810604,2016-02-26 16:28:05
95,45.1875413217,5.6996430113,2016-02-26 16:28:08
96,45.1875000962,5.6994888362,2016-02-26 16:28:12
97,45.1874543739,5.6993604174,2016-02-26 16:28:16
98,45.1874061134,5.6992348432,2016-02-26 16:28:20
99,45.1873567436,5.6990849631,2016-02-26 16:28:24
100,45.1873245065,5.6989413003,2016-02-26 16:28:28
101,45.1873232298,5.6988119612,2016-02-26 16:28:33
102,45.1873257854,5.6986745605,2016-02-26 16:28:38
103,45.1872859597,5.6985428929,2016-02-26 16:28:42
104,45.1872296364,5.698392696,2016-02-26 16:28:46
105,45.1871905512,5.6982401123,2016-02-26 16:28:50
106,45.1871607767,5.6980928702,2016-02-26 16:28:54
107,45.1871280641,5.6979498609,2016-02-26 16:28:58
108,45.1870901009,5.6978050643,2016-02-26 16:29:02
109,45.1870512418,5.6976614687,2016-02-26 16:29:06
110,45.1870073779,5.6975168307,2016-02-26 16:29:10
111,45.1869523311,5.6973881558,2016-02-26 16:29:14
112,45.1869077599,5.6972448669,2016-02-26 16:29:19
113,45.1868616529,5.6971012346,2016-02-26 16:29:24
114,45.1867927296,5.6969980926,2016-02-26 16:29:28
115,45.1867439674,5.6968754217,2016-02-26 16:29:32
116,45.1867318057,5.696747213,2016-02-26 16:29:39
117,45.1867196596,5.6966006749,2016-02-26 16:29:45
118,45.1866994996,5.6964707522,2016-02-26 16:29:49
119,45.1866796705,5.6963384566,2016-02-26 16:29:53
120,45.1866568179,5.6961832989,2016-02-26 16:29:57
121,45.1866218363,5.696027648,2016-02-26 16:30:01
122,45.1865967172,5.6958947983,2016-02-26 16:30:05
123,45.1865662069,5.6957707323,2016-02-26 16:30:09
124,45.186514571,5.6956441748,2016-02-26 16:30:14
125,45.1864679259,5.6955310592,2016-02-26 16:30:18
126,45.1864293903,5.6954047284,2016-02-26 16:30:22
127,45.1864054362,5.6952665942,2016-02-26 16:30:26
128,45.1863764718,5.6951163077,2016-02-26 16:30:30
129,45.1863493163,5.6949574436,2016-02-26 16:30:34
130,45.1863205196,5.6948288089,2016-02-26 16:30:38
131,45.1862781295,5.6946990162,2016-02-26 16:30:43
132,45.1862502305,5.6945740795,2016-02-26 16:30:47
133,45.186224717,5.6944326018,2016-02-26 16:30:51
134,45.1861957766,5.6942946626,2016-02-26 16:30:55
135,45.1861615167,5.694159835,2016-02-26 16:30:59
136,45.1861309534,5.6940222971,2016-02-26 16:31:03
137,45.1861077062,5.693897361,2016-02-26 16:31:07
138,45.1860755679,5.6937777917,2016-02-26 16:31:12
139,45.1860424194,5.6936427904,2016-02-26 16:31:17
140,45.1860107738,5.6935034678,2016-02-26 16:31:21
141,45.1859726092,5.6933479512,2016-02-26 16:31:25
142,45.1859381027,5.6931930608,2016-02-26 16:31:29
143,45.1859067806,5.6930529977,2016-02-26 16:31:33
144,45.1858858149,5.6929235994,2016-02-26 16:31:37
145,45.1858626575,5.692769953,2016-02-26 16:31:42
146,45.1858163404,5.6926346851,2016-02-26 16:31:47
147,45.1857887477,5.6925072994,2016-02-26 16:31:51
148,45.185776926,5.6923696337,2016-02-26 16:31:55
149,45.1857696397,5.6922287249,2016-02-26 16:31:59
150,45.1857491226,5.6920835794,2016-02-26 16:32:03
151,45.1857109857,5.6919374265,2016-02-26 16:32:07
152,45.1856711029,5.6918039168,2016-02-26 16:32:11
153,45.1856395859,5.6916696722,2016-02-26 16:32:16
154,45.1856053349,5.6915217324,2016-02-26 16:32:21
155,45.1855557605,5.6914007711,2016-02-26 16:32:26
156,45.1855163747,5.6912842221,2016-02-26 16:33:02
157,45.1854510623,5.6911953948,2016-02-26 16:33:11
158,45.1854414929,5.6910648106,2016-02-26 16:33:28
159,45.1854063399,5.6909358138,2016-02-26 16:33:32
160,45.1853658875,5.6907942043,2016-02-26 16:33:36
161,45.1853317351,5.6906554866,2016-02-26 16:33:40
162,45.1852974325,5.69051503,2016-02-26 16:33:44
163,45.1852756862,5.690379284,2016-02-26 16:33:48
164,45.185261971,5.6902490457,2016-02-26 16:33:52
165,45.1852339347,5.6900990226,2016-02-26 16:33:56
166,45.1852064113,5.6899738642,2016-02-26 16:34:00
167,45.1851664234,5.6898455213,2016-02-26 16:34:05
168,45.185137042,5.6897152272,2016-02-26 16:34:09
169,45.1851080214,5.6895775568,2016-02-26 16:34:14
170,45.1850901979,5.6894456081,2016-02-26 16:34:19
171,45.1850586363,5.6893077894,2016-02-26 16:34:23
172,45.1850002876,5.6892053066,2016-02-26 16:34:27
173,45.1849482336,5.6890934,2016-02-26 16:34:32
174,45.1849325705,5.6889306567,2016-02-26 16:34:36
175,45.1849298881,5.6887989849,2016-02-26 16:34:39
176,45.1849441795,5.6886403404,2016-02-26 16:34:43
177,45.184917032,5.6885063166,2016-02-26 16:34:48
178,45.1848332447,5.6884182581,2016-02-26 16:34:53
179,45.1847354342,5.6883419697,2016-02-26 16:34:58
180,45.1846342396,5.6883172396,2016-02-26 16:35:03
181,45.1845351998,5.6883010754,2016-02-26 16:35:08
182,45.18446739,5.6882002685,2016-02-26 16:35:13
183,45.1844430147,5.6880529138,2016-02-26 16:35:19
184,45.1843981156,5.687924928,2016-02-26 16:35:25
185,45.1843146096,5.6878536902,2016-02-26 16:35:31
186,45.1842141837,5.6877934984,2016-02-26 16:35:37
187,45.1841128436,5.6877324754,2016-02-26 16:35:42
188,45.1840238514,5.6876724272,2016-02-26 16:35:47
189,45.1839268564,5.6875886719,2016-02-26 16:35:52
190,45.1838289017,5.687528319,2016-02-26 16:35:56
191,45.1837312318,5.6874764264,2016-02-26 16:36:00
192,45.1836434198,5.6874381872,2016-02-26 16:36:04
193,45.1835782941,5.6873312187,2016-02-26 16:36:11
194,45.1835445015,5.6872079514,2016-02-26 16:36:17
195,45.1834784646,5.6870993567,2016-02-26 16:36:24
196,45.183384047,5.6870489504,2016-02-26 16:36:32
197,45.1833309863,5.6869443433,2016-02-26 16:36:39
198,45.1832832859,5.6868255092,2016-02-26 16:36:48
199,45.1831936454,5.6867934929,2016-02-26 16:36:55
200,45.1832545958,5.6866895087,2016-02-26 16:37:14
201,45.1833557612,5.6867247543,2016-02-26 16:37:20
202,45.1834452132,5.6867495653,2016-02-26 16:37:29
203,45.1833922352,5.6866461789,2016-02-26 16:37:39
204,45.1834886348,5.6866540856,2016-02-26 16:37:57
205,45.1834799817,5.6865141059,2016-02-26 16:38:17
206,45.1835752258,5.6865432697,2016-02-26 16:38:45
207,45.1836648638,5.6865820817,2016-02-26 16:40:12
208,45.1837438277,5.6866656267,2016-02-26 16:40:18
209,45.1838200876,5.6867650674,2016-02-26 16:41:35
210,45.1839192084,5.6867890403,2016-02-26 16:41:40
211,45.1840256755,5.6867687409,2016-02-26 16:41:45
212,45.1841094856,5.6866778073,2016-02-26 16:41:50
